reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25
evreg2,11o.relative_year_bin_aux,0,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,12o.relative_year_bin_aux,0,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.treat,0,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,wind_direction,3.51729464668e-13,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,7.70151355775e-21,-1.53192235819e-17,-3.22997196827e-19,-6.76413628077e-19,-1.37809867229e-18,-9.67191867079e-19,-6.20548247051e-19,-7.58596714355e-19,-4.78308737917e-19,-8.20263593584e-19,-5.21123542370e-19,-7.85507453477e-19,-6.31049801975e-19
evreg2,av_wind_speed,1.63984380563e-11,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-1.53192235819e-17,4.51816900228e-14,1.45277253508e-15,1.60883908727e-15,7.10687819287e-15,5.16822485991e-15,-3.04803365301e-15,2.52827654315e-15,3.08394580604e-15,3.61998614566e-15,4.23828701170e-15,5.00041744537e-15,4.65024136985e-15
evreg2,1bn.relative_year_bin_aux#1.treat,-8.98815600302e-10,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-3.22997196827e-19,1.45277253508e-15,5.84582999043e-15,4.69138671885e-15,5.72639246798e-15,4.64476003236e-15,2.05186601201e-15,7.31656866039e-16,5.28331523561e-16,3.20950350795e-16,9.78890208308e-17,-1.02538901578e-16,2.33426610546e-16
evreg2,2.relative_year_bin_aux#1.treat,-8.44531634560e-10,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-6.76413628077e-19,1.60883908727e-15,4.69138671885e-15,5.14876887905e-15,5.69784809245e-15,4.64655183830e-15,2.03719791676e-15,7.74327484224e-16,5.79635858535e-16,3.79390277059e-16,1.28570548597e-16,-4.42160591890e-17,2.37494763598e-16
evreg2,3.relative_year_bin_aux#1.treat,-4.96567609907e-10,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-1.37809867229e-18,7.10687819287e-15,5.72639246798e-15,5.69784809245e-15,1.01734809427e-14,8.54309744436e-15,2.31398340526e-15,1.65363623260e-15,1.43703882932e-15,1.21589262800e-15,9.75683955705e-16,8.57185179733e-16,1.00805920508e-15
evreg2,4.relative_year_bin_aux#1.treat,-4.16110939518e-10,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-9.67191867079e-19,5.16822485991e-15,4.64476003236e-15,4.64655183830e-15,8.54309744436e-15,7.24256417654e-15,2.24623872237e-15,1.44871319285e-15,1.25900296695e-15,1.10175478789e-15,8.92358794141e-16,7.79723061347e-16,8.72622121385e-16
evreg2,5.relative_year_bin_aux#1.treat,-3.24334113314e-10,.092578548212351,0,0,0,0,0,0,0,0,0,0,0,0,-6.20548247051e-19,-3.04803365301e-15,2.05186601201e-15,2.03719791676e-15,2.31398340526e-15,2.24623872237e-15,3.80782050204e-15,5.83775716233e-16,4.55791232723e-16,3.40506241940e-16,2.06895983813e-16,1.30015789822e-16,1.67582061771e-16
