reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42
evreg3,5.relative_year_bin_aux#1.rice_area_aclvl_ahigh,11.59597542213948,116.2495619449414,-17.88716714864954,-17.20924007993339,-16.87677809771379,-21.49841717411253,-19.31588874043186,-12.57431227992912,-6.257188035735521,.1088891509609198,-3.442224803818254,.3702240146462775,-23.73659408985348,.1504323732992522,19.48200618815948,17.02801091948527,18.38165639373019,17.42875269857604,20.58092636929103,18.63658107469376,13.13299975502574,6.921985119079912,-.4564439891885084,.3338151972003846,28.84526203076351,27.5192078386871,29.77648796062147,36.51774233021946,35.14719775070191,26.78663618235043,17.55371412010056,2.941611659105555,12.18827558196615,22.36200538099421,-28.67142214767177,-27.46613369450483,-29.33081250400664,-36.21466703161892,-35.03338526670315,-27.06458281799291,-17.71355482915641,-3.135221704358752,-12.02088663115167,-22.63952428056252
evreg3,6.relative_year_bin_aux#1.rice_area_aclvl_ahigh,28.19797929048037,116.2495619449414,-11.8364612341111,-11.60989751714145,-12.06046771149679,-13.65888112720259,-13.32502118031062,-10.35373196078281,-6.197598282488467,1.307104938846803,-1.436634386570467,-6.610634191339182,-23.74763264326435,.0621635045982673,15.91954128429125,11.06887299045401,11.66975360116479,11.98447357263204,13.03549298190892,12.7711178868743,10.37789498504065,6.403772122298497,-1.400651175146718,.0331369410849658,17.32438139732952,14.93686786476099,17.88329639077605,20.33252092504668,26.78663618235043,31.54173341285163,20.51865038277441,5.34717823661927,16.96606748838144,22.47658743272103,-17.21229105450163,-14.75213580981014,-17.28018109778398,-20.3843413232911,-26.66764356031263,-31.57506625877184,-20.79254350413902,-5.418704566566874,-17.44208929205242,-12.06971273223522
evreg3,7.relative_year_bin_aux#1.rice_area_aclvl_ahigh,15.96438299899517,116.2495619449414,-6.477390070531841,-6.887264615119199,-6.759473950787447,-7.060571509977271,-7.876507400753084,-6.598174238387999,-6.717261010497916,4.990840855194191,.8804660030581805,-12.27721415931233,-52.02447457039729,.0819801008700806,23.85841076034484,5.306488920330524,6.803240645338643,6.552020811391397,6.133633627627314,7.033903381471538,6.564066223303528,6.974012749421889,-5.11155618451409,-2.784882590347761,10.87362571890609,10.77708102937494,12.93541904111959,11.10453985656929,17.55371412010056,20.51865038277441,20.15887922456489,-4.356376624588615,10.80606840475204,50.13218550330499,-10.89513008019204,-10.57742982136599,-12.13662301048328,-11.357653295529,-17.54964521189825,-20.54164380352083,-20.53345070329744,4.245661876028548,-11.65339125995542,-15.91278039844724
evreg3,9.relative_year_bin_aux#1.rice_area_aclvl_ahigh,15.28042408270749,116.2495619449414,-.2742387954802772,1.302125426984495,.90070619053787,-.423635992483912,.9358928740917569,1.654567653031916,5.451960254865982,-9.213011092796217,-7.739214952088655,13.88917503381667,43.60780404333793,-.0153234611834719,-10.31268859109873,.7929748067190625,-.9752964660005371,-.6362112724509547,.7693484528279364,-.5836790494783657,-1.491782721561455,-5.445853154834485,9.189227154907595,8.173865730823152,1.947627513054407,-1.145269329501555,-1.435080996354733,4.444230535711675,2.941611659105555,5.34717823661927,-4.356376624588615,20.04818934432304,18.11932228183238,-42.89906925828256,-2.045161416297853,.9971523764317383,1.201032305586123,-4.455333552229829,-3.006167147553605,-5.377386367848623,4.379297892837517,-20.03680879783384,-18.03920846413264,-1.621277463128077
evreg3,10.relative_year_bin_aux#1.rice_area_aclvl_ahigh,12.02879544097839,116.2495619449414,-.5739527435465543,.4605250610331783,.0533362800499513,-.1999508362537445,-1.399267745993235,.1179882694941344,3.347441921824346,-8.979196857294554,-17.01597224874773,-.0015345161993734,-35.36222149445366,.137678372871324,17.39403804343505,-.2296869357911982,.6279065588666902,.4377219125396661,-.6456782872457535,.7609982717555863,.3774624148249361,-2.759810053092732,8.638211414566975,14.10923443216712,6.637558229085435,4.680034191448546,5.445679468052912,3.40520433038063,12.18827558196615,16.96606748838144,10.80606840475204,18.11932228183238,44.53497412154162,33.51267924773489,-7.421344736415433,-4.9342792250775,-4.673289294274698,-4.338051000804756,-12.78789592945634,-17.08444970987232,-11.25963257173016,-18.29394742494196,-45.93708850398952,-19.84543663693222
evreg3,1.treat#1.rice_area_aclvl_ahigh,28.16021651254598,116.2495619449414,-.3804478115611438,-2.580774754403027,-4.326109901114415,-.7781586603110664,-8.733535972962203,-7.280300966394718,-11.34917181217645,11.15567748056399,-15.76091530729808,-1214.28048207278,-373.1556997232491,.7720510787767978,124.8032552251297,126.0256893801536,47.26863680098701,242.6390861609181,-22.52987729167319,98.69904714518671,231.3010788154945,240.4673667643499,-56.9755842631667,269.9698673546077,13.82265383635492,20.71039137538601,29.89410269503391,-5.11460142657099,22.36200538099421,22.47658743272103,50.13218550330499,-42.89906925828256,33.51267924773489,2352.218573346685,-172.4398225972837,-66.61104899834217,-309.2406793325638,79.87282286889754,-143.6294379690116,-350.7989881316309,-423.567820521004,231.8087847187353,-370.7724557066963,-79.52339076544855
evreg3,1bn.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,87.48385747602175,116.2495619449414,22.43973422795627,19.60258379176114,17.66482750255489,22.57788346042497,18.01973403477111,11.11328994180175,5.266807418088065,.7208191052091452,3.778612659983878,128.3357703386311,16.51369235941012,-.1580973040086815,-14.64013126176054,-396.901315623255,-269.4687582567125,-353.1124902468254,-282.3578813112923,-314.8846699346619,-195.3792156360992,-156.2335278662084,-155.7294537012622,-494.8744160447704,-45.04307286318787,-40.67465293941875,-37.24379240409316,-40.21111324612494,-28.67142214767177,-17.21229105450163,-10.89513008019204,-2.045161416297853,-7.421344736415433,-172.4398225972837,939.8590509867718,677.4132382189405,817.8669047279324,626.0101262531084,684.4476048875168,342.0023118063459,271.6502215845301,312.7086813993923,899.4329998765212,19.0579965829967
evreg3,2.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,57.2059407338198,116.2495619449414,19.76591124479484,19.42009393376796,17.64516550036844,21.01219377181544,17.49244581212976,10.94882087546353,5.859836440168706,-.8390966914897807,2.58746836630882,40.87945550052692,21.6532860240477,-.134352957086295,-10.09304038393977,-267.6881505749898,-260.477836633074,-255.863316665539,-228.1642548445711,-211.4677796280577,-122.4055403960694,-58.69472916462308,-121.6100908048815,-252.2314075702631,-41.10867675989437,-42.32877388299649,-38.79764788688146,-39.17084082644503,-27.46613369450483,-14.75213580981014,-10.57742982136599,.9971523764317383,-4.9342792250775,-66.61104899834217,677.4132382189405,658.5138986178905,639.3594710633913,538.1882798147616,486.6738006156963,233.834451860711,118.4981461628187,245.2438892464368,478.0167526222857,9.926014222237288
evreg3,3.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,89.46037780337596,116.2495619449414,17.85382661904195,17.63769126402564,18.00948081816517,20.83281384678003,17.35069851136445,11.53336324291807,5.935072368959125,-.4376585727712171,2.50427093644829,239.3671632788918,27.28217548144588,-.120834269408802,-8.331746407555521,-352.2172610018832,-256.4508375128167,-369.6114193446465,-247.3949677818764,-305.306836761082,-209.9023916317434,-165.5171514599699,-133.3093276542963,-486.4269422720012,-37.4512187540315,-38.6942795731607,-40.21518760116665,-40.68629758597449,-29.33081250400664,-17.28018109778398,-12.13662301048328,1.201032305586123,-4.673289294274698,-309.2406793325638,817.8669047279324,639.3594710633913,833.1368034869478,554.6316004582582,655.7797334450498,355.749759355029,288.0327217924655,282.7116668759247,883.3233084033461,5.928893768545342
evreg3,4.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,67.5075738235378,116.2495619449414,22.06768023045462,20.22887099408197,19.83838786940311,27.1875927829605,20.90325508658493,12.48624114267841,4.926903948954845,1.460520792686752,2.257339401217467,-29.11315758584993,-2.398336299797811,-.1670311746589787,-8.948048071065601,-282.2913510924975,-229.9206527184698,-247.9808008030085,-262.5535286709199,-219.1300437727412,-118.2166692190567,-74.35918143406735,-127.0369067615963,-274.3187223550902,-39.0662956540797,-38.15035309870305,-40.45565204790007,-53.31851532541808,-36.21466703161892,-20.3843413232911,-11.357653295529,-4.455333552229829,-4.338051000804756,79.87282286889754,626.0101262531084,538.1882798147616,554.6316004582582,580.8090180610468,448.642683776098,194.6743805658846,115.6414206724577,255.4384575445081,452.6322983154762,20.72672292783323
evreg3,5.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,78.88001809485657,116.2495619449414,17.65349045657332,16.90718248295801,16.65606281800333,21.57349511848667,19.30247172122424,12.36996258931786,5.969934281263022,.1358609200709068,3.895256806517075,93.11509534677539,25.59671517097256,-.1783242799256093,-19.54326981233804,-314.1618705969288,-212.7927303927481,-305.6696768729742,-219.1431678135193,-340.0392381864485,-195.1335861800127,-171.1737942797603,-130.9683789855035,-499.883710902947,-28.15818728326413,-26.97737686348985,-29.49277618531796,-36.34182227108845,-35.03338526670315,-26.66764356031263,-17.54964521189825,-3.006167147553605,-12.78789592945634,-143.6294379690116,684.4476048875168,486.6738006156963,655.7797334450498,448.642683776098,724.6205183802144,344.749739944638,351.0604419181709,294.2156652689924,1009.737790815019,23.27705687874855
evreg3,6.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,37.81661515294056,116.2495619449414,11.91571212105714,11.5788489388341,11.99489214295865,14.06215382523572,13.50879049747033,10.20723774628691,5.856658772144055,-.987483931079957,1.905581383758482,226.8339298069226,24.83058341213625,-.0937647729552446,-17.57068381354177,-194.6471823096419,-122.8103342048836,-209.8788174135676,-118.0916391680255,-194.9016973449708,-175.1613220945828,-132.7021799058759,-65.33412351568347,-287.950261683084,-17.63511841429754,-15.18661044094699,-18.14016166350421,-20.71187588601601,-27.06458281799291,-31.57506625877184,-20.54164380352083,-5.377386367848623,-17.08444970987232,-350.7989881316309,342.0023118063459,233.834451860711,355.749759355029,194.6743805658846,344.749739944638,317.5825718955903,244.9567726880427,119.0114367669467,475.7098781249553,15.43990977530418
evreg3,7.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,34.34993778393385,116.2495619449414,6.396181866659583,6.824759306873973,6.726303981912061,6.964268236076039,7.852212237583298,6.613353853363461,6.805012653617739,-5.0946895892276,-.8233279374806951,238.7026649832446,53.44441452199249,-.0840459156942097,-24.13254477194963,-155.4714907600429,-58.97263195555998,-165.532620104566,-74.62044680479657,-171.3990104600842,-133.0577040986895,-172.5638255033572,-38.43322704533588,-322.2758127425469,-10.75446822322267,-10.71918860360988,-12.98119779364826,-11.14823403129208,-17.71355482915641,-20.79254350413902,-20.53345070329744,4.379297892837517,-11.25963257173016,-423.567820521004,271.6502215845301,118.4981461628187,288.0327217924655,115.6414206724577,351.0604419181709,244.9567726880427,397.9352483998824,97.63611605749298,685.4153886025553,15.66104480280026
evreg3,9.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,72.80618727225126,116.2495619449414,.3190702291498873,-1.320775304821158,-.9399879444635781,.6652004517177552,-.8073733397545551,-1.729178764527796,-5.617398625301822,9.357251810210606,8.069238791996028,-58.8840030145169,-42.45680730112743,-.0062938597529084,8.929491569917221,-156.159871345948,-122.0212815389727,-133.506376094959,-126.9712093540874,-130.7650966267177,-65.06758986609611,-38.14303741847687,-145.9092973463716,-236.5207361705882,-2.067961486805493,1.055252131819165,1.310059993834154,-4.661902984577504,-3.135221704358752,-5.418704566566874,4.245661876028548,-20.03680879783384,-18.29394742494196,231.8087847187353,312.7086813993923,245.2438892464368,282.7116668759247,255.4384575445081,294.2156652689924,119.0114367669467,97.63611605749298,331.7309455385814,513.3440239625282,3.906743227916211
evreg3,10.relative_year_bin_aux#1.treat#1.rice_area_aclvl_ahigh,81.96186107408688,116.2495619449414,.0101004740514501,-.8916130573379757,-.2754908163525354,-.538690184095505,1.067015395871851,-.0822795227037711,-2.935001986027048,8.510653262118039,16.98209202887747,273.2096864316447,38.86981193866267,-.1278821611468698,-15.94235071058404,-493.5561345178965,-252.4547179565456,-486.4803047693888,-274.0551778201096,-500.1422969455207,-288.4366236660085,-322.6271102841588,-236.6694935059121,-1179.994382851389,-5.139917598898788,-3.586897639313341,-4.926503044209384,-2.880060463618297,-12.02088663115167,-17.44208929205242,-11.65339125995542,-18.03920846413264,-45.93708850398952,-370.7724557066963,899.4329998765212,478.0167526222857,883.3233084033461,452.6322983154762,1009.737790815019,475.7098781249553,685.4153886025553,513.3440239625282,2358.100110185855,15.20985236497905
evreg3,_cons,119.3756403246529,116.2495619449414,17.53747995194314,10.15147142857986,1.460246833849704,29.83339781303206,14.97714458825716,-4.155600071219346,-12.75791183809596,10.37514141031995,21.05876629547191,-100.1255419575782,92.08529656993954,-1.545475756653446,-197.7061931665008,-9.627861811599967,-22.55476150902596,-7.733579551487568,-20.98378151616825,-8.765464872552338,-2.034343439462722,5.573936061438157,-7.297347851046388,9.537306769456006,-19.49710096144891,-9.613779524676564,-7.383341843185701,-24.12129212186938,-22.63952428056252,-12.06971273223522,-15.91278039844724,-1.621277463128077,-19.84543663693222,-79.52339076544855,19.0579965829967,9.926014222237288,5.928893768545342,20.72672292783323,23.27705687874855,15.43990977530418,15.66104480280026,3.906743227916211,15.20985236497905,325.070762495714
evreg4,1bn.relative_year_bin_aux,-13.83164792837526,116.2495619449414,15.83595700096041,13.64424790426421,11.69853548555539,13.74160569605297,10.41190612540271,7.627228360242519,5.043938091621035,-2.228057913776891,-1.373728738185306,2.05500627741487,-5.298692183493245,-.0056985969015811,-12.28419393731784,-15.03369374337749,-12.88652658322346,-11.18084277572225,-13.24755871327257,-9.879595620377669,-7.245613278980857,-4.906860711037437,2.162066748198738,1.602940704340699,-15.51724332031622,-12.85196242053912,-10.83838144415807,-14.39992727680888,-10.18844021705789,-6.940677089111603,-3.840896524779692,.9298845871145018,2.8043151212641,4.52785432370231,14.88294165993392,12.33232930326611,10.54149004246175,13.86978071034482,9.752862688939933,6.763504802518184,3.714876827783935,-1.016787292900186,-3.055860969813937,13.34056788186077
