reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47,cov48,cov49,cov50,cov51,cov52,cov53,cov54,cov55,cov56,cov57,cov58,cov59,cov60,cov61,cov62,cov63,cov64,cov65,cov66,cov67,cov68,cov69,cov70,cov71,cov72,cov73,cov74,cov75,cov76,cov77,cov78,cov79,cov80,cov81,cov82,cov83,cov84,cov85,cov86,cov87,cov88,cov89,cov90,cov91,cov92,cov93,cov94,cov95,cov96,cov97,cov98,cov99,cov100,cov101
evreg2,3o.relative_year_bin_aux#0b.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,3o.relative_year_bin_aux#0b.treat#1o.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,3o.relative_year_bin_aux#1o.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,3.relative_year_bin_aux#1.treat#1.downup_ac,19.38621688474315,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.52438960290655,0,-267.7770385193695,0,-1057.220810223075,0,-199.4464093373262,0,0,0,-397.8302836433578,0,-401.497387977011,0,-402.1625461648529,0,-399.2193757364724,0,-400.8779155951926,0,684.0834783477547,0,-251.2049874225148,0,-396.7503226119175,0,-940.9868746436848,0,-312.7447328856477,0,0,0,-643.4292478803276,0,-641.8992614726421,0,-632.3979805052568,0,-637.6838207986054,0,-638.561095211881,0,0,0,-986.9433516294051,0,0,0,684.1349145121948,0,0,0,950.3133767227903,0,0,0,2010.028337524005,0,0,0,714.6785649091614,0,0,0,0,0,0,0,972.7621564649213,0,0,0,967.186475373871,0,0,0,961.2755043229197,0,0,0,957.9736942925878,0,0,0,955.1574384547835,.1320320928157676,.1782755231721008,96.93709933215025
evreg2,4o.relative_year_bin_aux#0b.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,4o.relative_year_bin_aux#0b.treat#1o.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,4o.relative_year_bin_aux#1o.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,4.relative_year_bin_aux#1.treat#1.downup_ac,33.71703987913229,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,-450.0880014395688,0,-318.5011951729959,0,-249.6985036381347,0,-874.3840362775602,0,0,0,-433.3892263690105,0,-431.0402115777684,0,-428.8581932521088,0,-417.828145361239,0,-419.0293364566207,0,705.6878500229768,0,-365.5479723023116,0,-504.0756507012128,0,-307.6462814674936,0,-804.7466866833728,0,0,0,-681.8241317224133,0,-677.9526118309644,0,-676.5783328555765,0,-686.1884266379939,0,-685.0248492949136,0,0,0,-1071.632654956262,0,0,0,877.8582505775239,0,0,0,994.8819710382902,0,0,0,714.6785649091614,0,0,0,1758.923435872293,0,0,0,0,0,0,0,1062.730691870788,0,0,0,1060.253322318256,0,0,0,1059.297883731948,0,0,0,1060.660356324256,0,0,0,1057.1612646535,.4519261766899624,-5.988713991163221,131.8657973234744
evreg2,5b.relative_year_bin_aux#0b.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,5b.relative_year_bin_aux#0b.treat#1o.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,5b.relative_year_bin_aux#1o.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,5b.relative_year_bin_aux#1o.treat#1o.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,6o.relative_year_bin_aux#0b.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,6o.relative_year_bin_aux#0b.treat#1o.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,6o.relative_year_bin_aux#1o.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,6.relative_year_bin_aux#1.treat#1.downup_ac,1.228863422335837,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,-868.78860498661,0,-487.6228875995001,0,-441.2184681182189,0,-462.159479867,0,0,0,-1980.768451867966,0,-1735.406069599798,0,-1681.068356361728,0,-1627.899608102785,0,-1464.032098383953,0,1611.353415399767,0,-748.9459354502733,0,-565.7344019453235,0,-629.6418409423636,0,-691.417418873436,0,0,0,-2138.206861349416,0,-1718.793104238257,0,-1776.584425624017,0,-1952.301208287797,0,-1809.395203208594,0,0,0,-2568.34792969558,0,0,0,1913.236090543208,0,0,0,1290.83457762665,0,0,0,972.7621564649213,0,0,0,1062.730691870788,0,0,0,0,0,0,0,3980.201363436803,0,0,0,3322.406262670032,0,0,0,3144.099439490844,0,0,0,3233.531659692213,0,0,0,2931.571879005493,.4216617944318372,-51.80314343047836,435.6827810824341
evreg2,7o.relative_year_bin_aux#0b.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,7o.relative_year_bin_aux#0b.treat#1o.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,7o.relative_year_bin_aux#1o.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,7.relative_year_bin_aux#1.treat#1.downup_ac,37.40356211408824,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,-866.971340993846,0,-484.3596094727118,0,-436.8481882320728,0,-460.68565547813,0,0,0,-1708.168321924344,0,-2089.406084352068,0,-1795.376492462986,0,-1650.435938132582,0,-1625.198095138142,0,1613.21761872973,0,-748.2869226647467,0,-567.8754956010132,0,-628.2378058131669,0,-690.9817464312391,0,0,0,-1715.318704676654,0,-2068.019813148827,0,-1692.727869752239,0,-1771.950150793178,0,-1641.405480977221,0,0,0,-2561.358777323462,0,0,0,1908.025732958919,0,0,0,1282.702309733698,0,0,0,967.186475373871,0,0,0,1060.253322318256,0,0,0,0,0,0,0,3322.406262670032,0,0,0,4256.496253870481,0,0,0,3239.091223758047,0,0,0,3313.692865965564,0,0,0,3228.794967966758,.4128082792030272,-71.16598722734179,431.5364047043133
evreg2,8o.relative_year_bin_aux#0b.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,8o.relative_year_bin_aux#0b.treat#1o.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,8o.relative_year_bin_aux#1o.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,8.relative_year_bin_aux#1.treat#1.downup_ac,-21.02673446776151,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,-861.7871853705396,0,-481.1344624475984,0,-430.191610080657,0,-456.8413014690119,0,0,0,-1666.258887160162,0,-1576.415976664011,0,-2284.662426446041,0,-1799.167794151878,0,-1779.814754097381,0,1593.946578406694,0,-733.9873629878185,0,-556.2162363014911,0,-619.345801513974,0,-689.1123622629214,0,0,0,-1777.364292800863,0,-1702.165123177189,0,-2209.567681527478,0,-2085.600198474427,0,-1937.330490716616,0,0,0,-2536.660739809075,0,0,0,1891.456625218235,0,0,0,1271.676218175922,0,0,0,961.2755043229197,0,0,0,1059.297883731948,0,0,0,0,0,0,0,3144.099439490844,0,0,0,3239.091223758047,0,0,0,4529.223384182126,0,0,0,3670.298005443637,0,0,0,3626.348574170263,.5578775860915934,-90.579122465323,485.387441915363
evreg2,9o.relative_year_bin_aux#0b.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,9o.relative_year_bin_aux#0b.treat#1o.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,9o.relative_year_bin_aux#1o.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,9.relative_year_bin_aux#1.treat#1.downup_ac,62.78603440027253,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,-877.2762068112752,0,-472.5960323816597,0,-420.6880364720726,0,-448.0676488207638,0,0,0,-1607.529838577059,0,-1555.046890487838,0,-1963.859769061922,0,-2731.890922246409,0,-1948.885749628167,0,1584.132988574781,0,-742.3760243432544,0,-562.2652141197439,0,-629.4751447148693,0,-694.6739054496261,0,0,0,-1954.268399107111,0,-1768.893939720485,0,-2080.268921515652,0,-2996.756687051547,0,-2248.117094498818,0,0,0,-2535.810668323881,0,0,0,1915.68044982892,0,0,0,1281.949871074607,0,0,0,957.9736942925878,0,0,0,1060.660356324256,0,0,0,0,0,0,0,3233.531659692213,0,0,0,3313.692865965564,0,0,0,3670.298005443637,0,0,0,5504.041019521625,0,0,0,3692.646590154013,-.1016451592139314,-55.96844115106543,485.5935887416343
evreg2,10o.relative_year_bin_aux#0b.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,10o.relative_year_bin_aux#0b.treat#1o.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,10o.relative_year_bin_aux#1o.treat#0b.downup_ac,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,10.relative_year_bin_aux#1.treat#1.downup_ac,72.98662065592542,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,-877.2840253366288,0,-475.4296279861591,0,-419.3504940354018,0,-451.3499319712565,0,0,0,-1635.706517766284,0,-1563.960654903629,0,-1831.389275137758,0,-1933.71635492276,0,-2620.545587362761,0,1598.072318037922,0,-744.4535268495505,0,-558.7092400986006,0,-626.2333145362168,0,-693.1118285493387,0,0,0,-1804.028069939797,0,-1646.339941010185,0,-1935.349979478361,0,-2257.627321343059,0,-2955.319102915893,0,0,0,-2552.164778294503,0,0,0,1911.411874651016,0,0,0,1279.996498199211,0,0,0,955.1574384547835,0,0,0,1057.1612646535,0,0,0,0,0,0,0,2931.571879005493,0,0,0,3228.794967966758,0,0,0,3626.348574170263,0,0,0,3692.646590154013,0,0,0,5527.796506998729,.7977493600159902,8.205061022654856,392.1947960792592
evreg2,wind_direction,-.9820530091014834,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,.1380192808648812,0,.7389639714670146,0,.4746328405843619,0,-.1575800230170008,0,0,0,-.1795541058020897,0,-.1594285992976556,0,.1047990827878601,0,-.2720669363131072,0,-.1214827415650518,0,.6109048663450998,0,-.1423502950507064,0,.1092723859399174,0,-.2124968633802767,0,-.0331057055230193,0,0,0,-.593529588312833,0,-.6757550066322306,0,-.3828822777297536,0,-.3447895837012352,0,-.8282486938681108,0,0,0,-.2947890900830583,0,0,0,-.0348627510439104,0,0,0,.1202699709693762,0,0,0,.1320320928157676,0,0,0,.4519261766899624,0,0,0,0,0,0,0,.4216617944318372,0,0,0,.4128082792030272,0,0,0,.5578775860915934,0,0,0,-.1016451592139314,0,0,0,.7977493600159902,.0112083828436765,-.4793855700667262,.5351914340493947
evreg2,av_wind_speed,94.46886394323208,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,20.00958674594098,0,12.50236156414843,0,-46.30400375847296,0,-28.09584734019832,0,0,0,-20.37064486000348,0,44.15870080270595,0,22.5086984686128,0,-40.68013029760314,0,-2.230482567544406,0,.1434223364756414,0,14.27345235238476,0,-4.591452170818727,0,-21.82095104543934,0,-39.05210173273908,0,0,0,-30.51825116822966,0,8.020710957832193,0,5.407316090573589,0,-75.50547109001255,0,-9.370658358701554,0,0,0,101.8374505649338,0,0,0,-185.7092419919081,0,0,0,-204.8860941907609,0,0,0,.1782755231721008,0,0,0,-5.988713991163221,0,0,0,0,0,0,0,-51.80314343047836,0,0,0,-71.16598722734179,0,0,0,-90.579122465323,0,0,0,-55.96844115106543,0,0,0,8.205061022654856,-.4793855700667262,244.145789902318,-324.1194611333103
evreg2,_cons,42.94326505436504,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,-237.4407393195405,0,-229.1495509874613,0,-94.24834733996471,0,-124.5990783414259,0,0,0,-265.4035331454597,0,-330.0788294782731,0,-312.1663506486044,0,-282.8972479964535,0,-303.7046197299271,0,46.51853403458288,0,-99.38221993521634,0,-68.27497508902044,0,-23.37005780663814,0,-32.74097070829066,0,0,0,-102.8479439535316,0,-126.992135678784,0,-149.9796634224564,0,-96.21534592545518,0,-168.4663211307351,0,0,0,-437.8537642411759,0,0,0,530.3359643191657,0,0,0,474.9315977066208,0,0,0,96.93709933215025,0,0,0,131.8657973234744,0,0,0,0,0,0,0,435.6827810824341,0,0,0,431.5364047043133,0,0,0,485.387441915363,0,0,0,485.5935887416343,0,0,0,392.1947960792592,.5351914340493947,-324.1194611333103,575.4840591210683
evreg3,1o.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,2o.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,3o.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,4o.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,5b.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,6o.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,7o.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,8o.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,9o.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,10o.relative_year_bin_aux,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,0b.treat,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,1o.treat,0,215.2555910543131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
