reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47,cov48,cov49
evreg2,7.relative_year_bin_aux#1.treat,.1684684920728348,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0002301355910324,.1237022124168835,4.484529796081767,4.241548055013155,4.181142759398862,4.052776812693629,3.810152726916685,6.738348149153952,4.846893917902347,3.936982933572389,4.188641008518397,4.168808581648285,3.998320655204561,0,0,0,0,0,0,0,0,0,0,0,0,-4.486065968239228,-4.245674294561038,-4.182878468965368,-4.055192086073804,-3.8077424752448,-6.737873769335505,-4.86195935217634,-3.948615507211345,-4.182142772896884,-4.163638767960398,-3.977764264528177
evreg2,8.relative_year_bin_aux#1.treat,1.848093954432565,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,.0001011829080651,3.435971288833273,6.513725365613579,6.211193323860194,6.252903864769872,5.385358175367845,5.345339381249139,4.846893917902347,25.97567290163773,3.354806499574317,2.51540755653619,1.678203183601469,.1920307935370644,0,0,0,0,0,0,0,0,0,0,0,0,-6.482015674074782,-6.186122782791039,-6.242043002015664,-5.392494593314265,-5.338176663653061,-4.864484082525605,-26.01694665771553,-3.398908991173629,-2.531840295364293,-1.693225555444029,-.1809794744931238
evreg2,9.relative_year_bin_aux#1.treat,-3.720246737495857,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.000097767224,.3349107143645196,4.242341071729965,3.959500657881019,4.10632069439467,3.83409944034047,3.419891304719606,3.936982933572389,3.354806499574317,11.81083362560435,4.390778306887953,4.228164474192559,3.843783057036389,0,0,0,0,0,0,0,0,0,0,0,0,-4.244772175594553,-3.967774583903204,-4.109769953348425,-3.839089317251196,-3.414466171674512,-3.93592452573165,-3.387371108841812,-11.83580427297679,-4.376413697711934,-4.216758390798126,-3.798902889479372
evreg2,10.relative_year_bin_aux#1.treat,-8.269989044058406,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0001012306882473,-.8149159567461528,3.851788479559275,3.594992734467877,3.857395604124413,3.953904809126314,3.347459124522141,4.188641008518397,2.51540755653619,4.390778306887953,8.172234717103226,5.289920202825627,5.257032321015859,0,0,0,0,0,0,0,0,0,0,0,0,-3.866655661047278,-3.615297197095398,-3.866108427023129,-3.958037745697754,-3.343225754016918,-4.180781003276912,-2.542671959803722,-4.407928475143344,-8.14836278931049,-5.270469490011012,-5.20340065269839
evreg2,11.relative_year_bin_aux#1.treat,-14.22140695853723,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.000160849107923,-1.102772091552155,3.755852044550275,3.471801588769766,3.77242314184032,3.942558024375193,3.617670417537882,4.168808581648285,1.678203183601469,4.228164474192559,5.289920202825627,12.28245879142574,5.79026182962493,0,0,0,0,0,0,0,0,0,0,0,0,-3.77319368951652,-3.493760779861958,-3.781743700390591,-3.945813317657368,-3.613760404605463,-4.159534643575297,-1.702171560430474,-4.240817438249477,-5.263644989617266,-12.26067428933779,-5.736509944620688
evreg2,12.relative_year_bin_aux#1.treat,-5.998895534090087,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0003265407744812,-1.761022686625112,3.453923274105561,3.14494098566639,3.398883111464792,3.690084432017154,3.54617770997478,3.998320655204561,.1920307935370644,3.843783057036389,5.257032321015859,5.79026182962493,22.07905080941544,0,0,0,0,0,0,0,0,0,0,0,0,-3.478684372748591,-3.174189507321168,-3.411299985564098,-3.693017617908297,-3.542430616739031,-3.985124462622287,-.215245563381759,-3.852996079799251,-5.223598308115535,-5.762290885325585,-22.01657146513465
evreg2,1bno.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,2o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,3o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,4o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,5o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,7o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,8o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,9o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,10o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,11o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,12o.relative_year_bin_aux#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.treat#1o.rice_prod_aclvl_ahigh,0,92.88568265046354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
