reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47
evreg2,10o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,11o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,12o.relative_year_bin_aux,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.treat,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.rice_prod_aclvl_ahigh,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1bn.relative_year_bin_aux#1.treat,143.5165538177578,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,701.9850844557345,598.547627645389,560.99117871581,501.4798209582598,228.4039569223858,150.8580202471353,293.9982248765003,338.574991412573,354.5226820445507,250.087268913389,150.6300222519226,866.0347225491668,594.1798623913696,396.6106603286494,236.1052414229623,89.27405114280484,-206.2590420214964,-435.4103146200898,-564.0845124515575,-665.9991279470315,-707.7408293303513,-683.2929123663926,0,-1438.710175943438,-1241.41593725321,-1031.976015103169,-834.2513913549989,-451.0299500710407,-35.03200271876774,-282.7318905511435,-239.8558078210841,-354.1989681860107,-410.4547655646712,-322.8601594682655
evreg2,2.relative_year_bin_aux#1.treat,222.9352298621292,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,598.547627645389,890.095179495122,842.6866182353148,718.2474325717951,430.7422922841216,-150.2749179779608,-69.65116895309295,252.5727046075678,320.5879106246846,110.7205221239335,26.17847304756485,1550.510701484196,1098.764480148345,740.3772993529296,455.9750581647787,187.1492613301338,-262.2674259696848,-762.8061734828173,-1092.057005827042,-1264.494404504051,-1500.450204129581,-1568.200663568092,0,-2084.392125879852,-1967.859924874797,-1541.925501449507,-1356.336280414415,-771.2519317202681,748.6903528443719,512.7085042766923,51.38151098192513,228.9408368956592,-30.95249558353316,26.53313601232759
evreg2,3.relative_year_bin_aux#1.treat,192.3596084488454,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,560.99117871581,842.6866182353148,915.1013058901108,748.5629886815079,446.7746599930073,-165.9957955431927,-121.5417473126669,209.84850186471,296.0890417604899,110.7885358384097,35.82811085609361,1588.83849862994,1140.836662513565,771.5589077951666,462.9733191659801,188.7269212276184,-246.533690891239,-737.7509561001779,-1085.452658320925,-1260.740661547319,-1465.155549607101,-1453.421695632249,0,-2062.301730488071,-1914.294151228025,-1588.693733520558,-1368.54157899383,-824.5103918031322,743.0015037079345,606.1810013092201,91.60412625900199,237.2187341118854,-96.33474548303703,-115.3935269289038
evreg2,4.relative_year_bin_aux#1.treat,161.8397306241156,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,501.4798209582598,718.2474325717951,748.5629886815079,912.0096825506311,450.9464581979148,-164.2963726836791,-198.3891113244487,75.39404409875932,143.7227384075095,-48.92703193506389,-85.48573303941031,1821.534502494188,1366.463600578998,993.4513674566424,678.6065329352576,298.1390774091987,-247.3059933724602,-717.5085406415784,-1117.997232904957,-1342.132393249036,-1665.546308064714,-1759.185954068873,0,-2271.359982348969,-2055.149571298712,-1669.526090969431,-1889.549591568699,-1343.867346179773,669.211804054054,590.4558612251416,104.8945725156119,365.6383657524523,178.0101754957107,144.7743482041638
evreg2,5.relative_year_bin_aux#1.treat,128.4445175438738,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,228.4039569223858,430.7422922841216,446.7746599930073,450.9464581979148,405.1102529320411,-133.7508799480894,-190.0160890273827,65.68986198054168,137.3913537988683,31.4291987295514,61.83873321037019,1009.621592952161,725.7856246348554,512.3330670316591,327.0387503223867,139.4287873068296,-154.9104858737622,-443.0933310666816,-686.9464211142878,-789.4863473417417,-986.0377813196686,-1017.680045632262,0,-1204.281123939028,-1124.561054531587,-863.195903448971,-886.7418061007467,-661.9044626608662,547.7946030083832,562.5809961983035,43.17200760123187,311.5187409493234,84.3335478074024,-1.099525627166667
