reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47,cov48,cov49
evreg2,11.relative_monthyear_aux#1.treat,-.9464102687908955,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-.7913522017111553,.0006748020471859,1.355511274199079,1.485135885657863,1.749135242539311,1.67642590201008,1.181154174549615,1.08849563718114,-1.422614168779476,2.887211821517862,3.158046076417593,14.17628351397725,3.918396925768163,0,0,0,0,0,0,0,0,0,0,0,0,-1.358252276842681,-1.493388869292231,-1.759628822871069,-1.676410496274436,-1.198021857846746,-1.102537554423339,1.447624970792263,-2.859408927340352,-3.127435736703674,-14.141276797888,-3.89390107382035
evreg2,12.relative_monthyear_aux#1.treat,1.377820892720226,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.813310645188558,-.0016592948405245,1.425381834522226,1.623509597199074,1.804747160712875,1.391184416508508,1.664639853429078,.9313974272677543,-2.119550539007805,2.878143947900486,3.133365839904116,3.918396925768163,24.52957332191167,0,0,0,0,0,0,0,0,0,0,0,0,-1.426164314420456,-1.621696626864148,-1.798732003655431,-1.389525347386309,-1.664975543066053,-.9108791560911011,2.175249348564736,-2.805542600214707,-3.046779807526981,-3.823636405557903,-24.44991302208055
evreg2,1bno.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,2o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,3o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,4o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,6o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,7o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,8o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,9o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,10o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,11o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,12o.relative_monthyear_aux#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1o.treat#1o.rice_prod_aclvl_ahigh,0,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1bn.relative_monthyear_aux#1.treat#1.rice_prod_aclvl_ahigh,-11.70994960410308,105.0174475555158,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5234220336099382,-.0014356630450633,-5.025815372540111,-2.541014380404208,-2.040149975587563,-2.019189497238933,-1.853735061243306,-2.598874482304148,-2.573767397587179,-1.655155787922286,-1.528114265160635,-1.358252276842681,-1.426164314420456,0,0,0,0,0,0,0,0,0,0,0,0,22.32088718095255,11.53021151831076,10.51021750324801,9.334081197634175,8.970115220742784,10.70204270173527,9.094977214578407,6.447623896531106,5.534748669332139,4.737371769086182,5.025875773009333
