reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47
evreg2,2.relative_year_bin_aux#1.treat,140.7673279257182,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,707.8283514270242,705.7707590467804,569.3838898496208,541.9999076099851,489.6158987796575,210.9318194874389,177.1936751993836,320.1598887167608,351.6533825484775,346.5379838859521,257.1093663941206,1125.810123834999,777.9069724931335,539.8362853436857,357.4121338219621,205.4675723586112,99.50158607654085,-227.7985259389785,-439.829383830748,-546.2020938961405,-633.1586727746518,-692.0059978038566,0,-1674.365161225979,-1346.680337058145,-1177.356859052063,-994.6630022898336,-816.9444662610936,-489.3241040074479,-83.05891605286358,-333.4378288468071,-243.6862289439424,-354.7914325147491,-413.0839070066338
evreg2,3.relative_year_bin_aux#1.treat,220.6197329109214,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,304.3399325924204,569.3838898496208,926.1115013661778,850.5604880168206,725.3953596967341,437.5474275408412,-181.571102681802,-87.63793521565185,252.6182442728976,316.57837058717,108.3063776120382,2325.699985349052,1619.195304774646,1131.35388523117,760.5671948940854,475.4315121569526,210.2349149991455,-261.5861785701335,-760.9960305748523,-1105.429285596395,-1264.299903085037,-1497.571835611205,0,-2732.917763683844,-2120.771650543993,-1997.654466425701,-1556.768949563555,-1397.591849142911,-833.285131492644,788.467117673149,522.6623135973929,23.00076696315723,221.8357172573859,-42.55458541458265
evreg2,4.relative_year_bin_aux#1.treat,190.0004058243999,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,200.5739696613801,541.9999076099851,850.5604880168206,922.7189407018284,751.2279947067595,437.0665340195524,-180.4165900796098,-121.6061019969553,213.4502846632719,283.4805342461661,110.5350630322495,2267.028185448151,1612.197928857001,1145.024919999091,747.4074847278092,443.195103753303,223.2431153914719,-248.2376062048107,-719.3632950383824,-1065.613364533394,-1234.862413791123,-1456.448862509448,0,-2539.082139842371,-2043.561625614334,-1904.689833935507,-1554.882245715947,-1351.243397366023,-882.6009008081822,748.0242884939903,586.2388525918805,71.95009107373572,217.9636394530901,-115.5722137204238
evreg2,5.relative_year_bin_aux#1.treat,161.8497975243349,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,190.4245991249054,489.6158987796575,725.3953596967341,751.2279947067595,932.8862747161568,453.9096600236173,-176.9501077313313,-212.1333896131937,70.26702998104194,120.9720176674021,-50.80175010899973,2404.925069845106,1788.178279088047,1351.966227097825,955.6490689884099,616.6522168926826,251.8024732937271,-264.9431667631291,-750.4033983575556,-1136.095738316407,-1347.488818992216,-1688.001383897318,0,-2783.105096944582,-2211.957237192729,-2008.115178441696,-1628.679726946931,-1842.523159361145,-1325.623433264491,691.8020391312224,623.3686405197244,125.1908497034678,400.5522227140509,205.2327945253958
evreg2,6.relative_year_bin_aux#1.treat,129.5858725849631,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.74595035549005,210.9318194874389,437.5474275408412,437.0665340195524,453.9096600236173,403.2899294902843,-139.8519276832749,-192.2934533641777,67.20123387349726,126.7524206516748,23.53645585140846,1467.329706461694,995.1336640633832,738.129998298005,511.1586919901341,313.2039408105087,131.8853987075719,-145.1894676720642,-433.957875672864,-679.7626325337999,-772.9641469175104,-972.4478101664247,0,-1612.192415458862,-1172.399824928081,-1130.194449652247,-854.3662726860678,-880.9897802109823,-661.2559178893273,533.8934124543217,532.7049016860135,32.18793007874535,292.1033048119675,89.56775635498069
evreg2,8.relative_year_bin_aux#1.treat,-70.66400813627502,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,487.8867519468575,177.1936751993836,-181.571102681802,-180.4165900796098,-176.9501077313313,-139.8519276832749,533.902049447587,469.1990128116454,176.9903605588026,146.5586459781615,211.9818552235281,-1214.62695985553,-895.0994048823354,-661.5958977470295,-445.3993985203466,-287.2966332115904,-116.4441861718531,9.926877349188677,311.4295311849164,533.318133724646,629.7567238208687,808.8320563342778,0,921.9507864718717,691.6546061220099,628.6233714424889,385.5412390946796,415.3835123989883,233.4812937639745,-1172.612677461904,-980.4229122766648,-363.0190370043705,-654.7868041480625,-492.8243393729832
evreg2,9.relative_year_bin_aux#1.treat,-9.290817599479412,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,762.8671567287454,320.1598887167608,-87.63793521565185,-121.6061019969553,-212.1333896131937,-192.2934533641777,469.1990128116454,747.63435482721,353.0320269521507,267.0773161084708,347.427269124958,-1312.682520829727,-963.4665895470367,-785.8600571775953,-532.7762578493575,-346.8191342531859,-138.451854238244,-2.112349363443832,243.9320687718182,555.3011771267692,682.6693692595157,988.1310020180181,0,924.9170079884632,624.4935651979945,704.1389001245311,408.6525095527376,576.6459469798315,362.5069715845929,-1032.718089042429,-1394.892270132739,-507.4350805349292,-985.348419887334,-738.9027953425528
evreg2,10.relative_year_bin_aux#1.treat,83.16295048636873,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,480.2306412401841,351.6533825484775,252.6182442728976,213.4502846632719,70.26702998104194,67.20123387349726,176.9903605588026,353.0320269521507,342.7343005183325,323.5054331960109,294.9881721752267,84.24619766036143,-46.02774866238365,-117.4709697398053,-93.49461005867082,-67.48572780587833,-17.90206726255622,-78.99673419974772,-91.67385601788794,-48.42497318548699,14.01247541014997,117.3276593974072,0,-381.1405259217273,-271.4304313265332,-198.7649184856558,-181.63478883619,-9.259790897634288,62.71918866018385,-216.2604370423555,-491.1383567961308,-375.1705709154996,-504.7148177953663,-509.9182425471429
evreg2,11.relative_year_bin_aux#1.treat,105.3977891272524,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,417.8940118612105,346.5379838859521,316.57837058717,283.4805342461661,120.9720176674021,126.7524206516748,146.5586459781615,267.0773161084708,323.5054331960109,357.1149427522788,302.0626423612993,394.1904563446905,141.8842467095189,2.245210366568021,-26.40111751671407,-23.63284931726332,5.470484008494049,-95.97014255294529,-140.1407525558994,-156.377803385365,-102.3254355961001,-18.120885827209,0,-692.6631875093461,-466.709500616002,-367.840611142667,-288.7818768095272,-116.6732496247697,-7.373218325481783,-136.1409346068806,-303.1722249074751,-368.3774607792828,-450.5168951235125,-498.1481000041542
evreg2,12.relative_year_bin_aux#1.treat,114.951195899459,93.64657635546959,0,0,0,0,0,0,0,0,0,0,0,0,0,426.4641368016619,257.1093663941206,108.3063776120382,110.5350630322495,-50.80175010899973,23.53645585140846,211.9818552235281,347.427269124958,294.9881721752267,302.0626423612993,369.4746012648401,-221.3738377643388,-247.9580060600797,-272.6994073335865,-222.3646980297192,-171.1514035720811,-54.13168253163751,-46.62755454458841,35.28041325774266,115.3142629867791,191.1542390579209,359.0306778396847,0,-10.98779294316554,-7.995466715593425,90.38051131718019,51.59511099230703,302.1322914245975,275.0141746900009,-377.6904281644127,-518.2996896804481,-370.9532639475234,-584.9171351637252,-598.6670312902319
