reg,var,beta,se,tstat,pvalue,stars,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9
evreg4,1.treat#1.downup_ac,8.982247303592645,2.792808452834859,3.216206000262981,.0013052966156293,***,-1.593920728084875,0,2.430147525117004,-3.176428743555042,1.815385543268513,7.799779054225837,-4.246181421974527,-.0108198723654654,.3402944453788899
evreg4,1.post_#1.treat#1.downup_ac,-1.925328945108175,2.690433960979125,-.7156202207644946,.4742514281846468,,1.787150101587035,0,-3.39894947196795,1.819848832045456,-3.09702019991292,-4.246181421974527,7.238434898389823,.002308022607715,.3984103345497491
evreg4,wind_direction,-1.517629240149832,.0504209513484256,-30.09917900323831,1.6134278242e-186,***,.0559144880913137,0,-.0451286774558961,.0117284542334417,-.0009715949017166,-.0108198723654654,.002308022607715,.0025422723348803,-.1180366212263342
evreg4,av_wind_speed,103.5442207928525,3.711372368231035,27.89917327595052,6.0859569352e-162,***,-2.899999505756146,0,2.929750834020802,-1.207593376214066,.1789926437572988,.3402944453788899,.3984103345497491,-.1180366212263342,13.77428485566884
evreg5,1.post_,-3.037083485956444,3.390761749614541,-.895693566881158,.3704494073282937,,11.49726524264906,0,-5.511422165321968,1.229845946180608,-1.804668645504973,-1.64501553826249,1.992390201018098,.0145019171562271,.1411417209734624
evreg5,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg5,1.post_#1.treat,6.552585869505831,2.788979285335615,2.349456628795763,.0188304087404737,**,-5.511422165321968,0,7.778405454031161,-1.320476865701285,1.748705046847626,2.313689553898237,-3.465076425861873,-.0181303286461672,.8291914807736581
evreg5,1.downup_ac,-12.02390392781931,1.780859013693374,-6.751743869315401,1.58640905730e-11,***,1.229845946180608,0,-1.320476865701285,3.171458826652936,-1.79685189711559,-3.155895687394377,1.795228711472767,.0114272221829489,-1.176881077712145
evreg5,1.post_#1.downup_ac,3.025252968599967,1.756303415064634,1.722511578950972,.0850241563474151,*,-1.804668645504973,0,1.748705046847626,-1.79685189711559,3.084601685767697,1.796157255821912,-3.084794717811378,-.0006837597341989,.1811309721901137
evreg5,1.treat#1.downup_ac,8.83558024359019,2.788117066964207,3.16901336327698,.0015366217066707,***,-1.64501553826249,0,2.313689553898237,-3.155895687394377,1.796157255821912,7.773596779097095,-4.2167586531022,-.0105304713170374,.3277702844153079
evreg5,1.post_#1.treat#1.downup_ac,-1.864148877195453,2.685060624347654,-.6942669600424218,.4875394637321893,,1.992390201018098,0,-3.465076425861873,1.795228711472767,-3.084794717811378,-4.2167586531022,7.209550556422216,.002000338130429,.3983544664166404
evreg5,wind_direction,-1.508941312743342,.0502836877173831,-30.0085650285689,1.7705515056e-185,***,.0145019171562271,0,-.0181303286461672,.0114272221829489,-.0006837597341989,-.0105304713170374,.002000338130429,.0025284492504593,-.1124773178235816
evreg5,av_wind_speed,100.5773473857872,3.637226230166928,27.65221105896712,2.8348593554e-159,***,.1411417209734624,0,.8291914807736581,-1.176881077712145,.1811309721901137,.3277702844153079,.3983544664166404,-.1124773178235816,13.22941464941432
evreg6,1.post_,-169.1752597746161,17.8341450443009,-9.486031393956726,3.28355844787e-21,***,318.0567294611623,0,-16.85468398881375,2.995271564914824,-1.592502076525307,-4.722003492436827,3.382367198362367,.3899998858662945,-21.38999319870651
evreg6,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg6,1.post_#1.treat,10.22296631275878,2.974329539512159,3.437065791450776,.0005917144222143,***,-16.85468398881375,0,8.84663620961461,-1.364738822836038,1.704312615523763,2.202758725560079,-3.319588473873182,-.0294226777690699,1.868874635647136
evreg6,1.downup_ac,-12.29123314703085,1.781534091336663,-6.899241056795545,5.71915563635e-12,***,2.995271564914824,0,-1.364738822836038,3.173863718594748,-1.806627951000279,-3.158437022967699,1.806156117216984,.0119060489931663,-1.274395517571246
evreg6,1.post_#1.downup_ac,3.010986482892773,1.757908637578801,1.712823077677039,.0867924842187043,*,-1.592502076525307,0,1.704312615523763,-1.806627951000279,3.090242778074157,1.806048938910286,-3.092161503478578,-.0009246697847073,.1892779758434635
evreg6,1.treat#1.downup_ac,9.01607103694206,2.789059837835063,3.232656006384057,.0012325332520352,***,-4.722003492436827,0,2.202758725560079,-3.158437022967699,1.806048938910286,7.778854779024545,-4.234313863354515,-.0108014913123101,.4380036195506499
evreg6,1.post_#1.treat#1.downup_ac,-1.932455585192876,2.68753619250315,-.7190435576582885,.4721397684703713,,3.382367198362367,0,-3.319588473873182,1.806156117216984,-3.092161503478578,-4.234313863354515,7.22285078601433,.0022000430433697,.3601392873424498
evreg6,wind_direction,-1.511532085609647,.0506366850580318,-29.85053393359709,1.1397785873e-183,***,.3899998858662945,0,-.0294226777690699,.0119060489931663,-.0009246697847073,-.0108014913123101,.0022000430433697,.0025640738736663,-.1262680535143694
evreg6,av_wind_speed,107.3697447276002,3.82749683715426,28.05220991571857,1.3230172211e-163,***,-21.38999319870651,0,1.868874635647136,-1.274395517571246,.1892779758434635,.4380036195506499,.3601392873424498,-.1262680535143694,14.64973203842586
evreg7,1o.post_,0,,,,,0,0,0,0,0,0,0,0,0
evreg7,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg7,1.post_#1.treat,31.06302079652367,3.787022122735855,8.202492562700648,2.81021476868e-16,***,0,0,14.34153655809078,-2.043227957039396,1.917503119972368,2.606303166038337,-3.473555274556249,-.067333802745075,5.63884481283623
evreg7,1.downup_ac,-16.83695242989893,1.868249819190243,-9.012152580962958,2.61049269883e-19,***,0,0,-2.043227957039396,3.490357386904376,-1.953482944873474,-3.413164332722272,1.933218374951815,.0203851348530392,-3.257884037114749
evreg7,1.post_#1.downup_ac,2.922769897263587,1.809154650341783,1.615544528883377,.1062410536808984,,0,0,1.917503119972368,-1.953482944873474,3.273040548853299,1.937901173270352,-3.245732331777014,-.0022719342224715,.6109375407653287
evreg7,1.treat#1.downup_ac,9.903898086581538,2.85216403725844,3.472415315951243,.0005191344999007,***,0,0,2.606303166038337,-3.413164332722272,1.937901173270352,8.134839695430363,-4.386833082239505,-.0138717198214785,1.628544570045523
evreg7,1.post_#1.treat#1.downup_ac,-1.452285072384556,2.732261041465547,-.5315323281137041,.5950679948744444,,0,0,-3.473555274556249,1.933218374951815,-3.245732331777014,-4.386833082239505,7.465250398710396,.0019892162118854,.0322125537638157
evreg7,wind_direction,-1.267620347225721,.0606648695034309,-20.89545988645094,6.52053958059e-94,***,0,0,-.067333802745075,.0203851348530392,-.0022719342224715,-.0138717198214785,.0019892162118854,.0036802263918683,-.2139992964905392
evreg7,av_wind_speed,134.6413509777138,6.747111829426591,19.9554052728894,4.69535808291e-86,***,0,0,5.63884481283623,-3.257884037114749,.6109375407653287,1.628544570045523,.0322125537638157,-.2139992964905392,45.52351803878824
evreg8,1o.post_,0,,,,,0,0,0,0,0,0,0,0,0
evreg8,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg8,1.post_#1.treat,25.80214819437159,3.487132001408313,7.399246195426826,1.54122736165e-13,***,0,0,12.16008959524595,-1.902707813171527,1.910064997925415,2.448298935262128,-3.408611172238283,-.0477690521040224,10.29483939792267
evreg8,1.downup_ac,-15.78274769027265,1.829047512304276,-8.628943526124798,7.68451080974e-18,***,0,0,-1.902707813171527,3.345414802266462,-1.898321379730541,-3.286554192553717,1.881700815157651,.0162745774853455,-5.122199003626104
evreg8,1.post_#1.downup_ac,3.316140891842002,1.780540454288061,1.862435017331826,.0625865990425945,*,0,0,1.910064997925415,-1.898321379730541,3.170324309356336,1.881672637887207,-3.148084169023443,-.0034365219381595,1.024755581420715
evreg8,1.treat#1.downup_ac,9.577407076492493,2.804430043987818,3.415099298705879,.0006414639846975,***,0,0,2.448298935262128,-3.286554192553717,1.881672637887207,7.864827871621513,-4.253929681526064,-.0102589110760489,3.24869625415754
evreg8,1.post_#1.treat#1.downup_ac,-1.596156872773314,2.707128612108895,-.5896125014651162,.5554708330773463,,0,0,-3.408611172238283,1.881700815157651,-3.148084169023443,-4.253929681526064,7.328545322498631,.0018236672671752,-.4876105675702131
evreg8,wind_direction,-.9994669901770886,.0490810333548684,-20.36360935905092,1.98893600986e-89,***,0,0,-.0477690521040224,.0162745774853455,-.0034365219381595,-.0102589110760489,.0018236672671752,.0024089478351817,-.4050497843638869
evreg8,av_wind_speed,257.7630545334034,11.49842959163994,22.41723989168163,2.7027786035e-107,***,0,0,10.29483939792267,-5.122199003626104,1.024755581420715,3.24869625415754,-.4876105675702131,-.4050497843638869,132.2138830739011
evreg9,1o.post_,0,,,,,0,0,0,0,0,0,0,0,0
evreg9,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg9,1.post_#1.treat,6.542038731265626,2.866183757155051,2.282491035312822,.0224923201635281,**,0,0,8.215009329779441,-1.362608217528995,1.810526395438094,2.26337408215274,-3.466007975593015,-.020154463561477,3.892941774643475
evreg9,1.downup_ac,-15.96756556026388,1.823394682498333,-8.757053924488714,2.51949970882e-18,***,0,0,-1.362608217528995,3.324768168163196,-1.873904748700717,-3.261025717238154,1.851073756247859,.0160183886900173,-5.182620342113536
evreg9,1.post_#1.downup_ac,3.638533993481171,1.776210426685628,2.048481384196466,.0405526824669257,**,0,0,1.810526395438094,-1.873904748700717,3.154923479866739,1.858293399817096,-3.132975150039889,-.0031674524623814,1.074518128140199
evreg9,1.treat#1.downup_ac,9.481021446079797,2.799483023503163,3.386704390232601,.0007115446063852,***,0,0,2.26337408215274,-3.261025717238154,1.858293399817096,7.83710519888241,-4.223817742786216,-.0097730313984562,3.233949132774185
evreg9,1.post_#1.treat#1.downup_ac,-1.548182441171441,2.702561400117826,-.5728574533418347,.5667609051794223,,0,0,-3.466007975593015,1.851073756247859,-3.132975150039889,-4.223817742786216,7.303838121406822,.0012883766932615,-.4414648873130532
evreg9,wind_direction,-.9821667129566493,.0486743865809863,-20.17830694840875,6.87437915908e-88,***,0,0,-.020154463561477,.0160183886900173,-.0031674524623814,-.0097730313984562,.0012883766932615,.0023691959090353,-.4010852660894856
evreg9,av_wind_speed,258.2115925136989,11.51740545169766,22.41925002958358,2.5917908786e-107,***,0,0,3.892941774643475,-5.182620342113536,1.074518128140199,3.233949132774185,-.4414648873130532,-.4010852660894856,132.650628338795
evreg10,1o.post_,0,,,,,0,0,0,0,0,0,0,0,0
evreg10,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg10,1.post_#1.treat,13.07292694002667,3.072543978524191,4.254756654876549,.000021219684177,***,0,0,9.440526499965262,-1.510417210159004,1.792506535496652,2.251593282966901,-3.309975975866408,-.032730086118469,7.678919023762018
evreg10,1.downup_ac,-16.45501905943953,1.828738334759137,-8.998017237718603,2.96472467893e-19,***,0,0,-1.510417210159004,3.344283897017623,-1.883930933841659,-3.282225677754489,1.866610599894612,.016103047057035,-5.195697375000669
evreg10,1.post_#1.downup_ac,3.356683604453514,1.782628950603674,1.882996236158286,.0597452149498844,*,0,0,1.792506535496652,-1.883930933841659,3.177765975530356,1.869062640790949,-3.157098618414941,-.0026550967914726,.8755697762070836
evreg10,1.treat#1.downup_ac,10.01153916122591,2.801383095353107,3.573784384518099,.0003543937212212,***,0,0,2.251593282966901,-3.282225677754489,1.869062640790949,7.847747246930154,-4.257507268750505,-.0097174975277598,3.479251811640542
evreg10,1.post_#1.treat#1.downup_ac,-1.634760178534722,2.705737362142088,-.6041828750298622,.5457430192715076,,0,0,-3.309975975866408,1.866610599894612,-3.157098618414941,-4.257507268750505,7.321014672891628,.0006882404242876,-.4669829897196883
evreg10,wind_direction,-.9506217253466832,.0482750997884354,-19.69176095984809,6.58009074329e-84,***,0,0,-.032730086118469,.016103047057035,-.0026550967914726,-.0097174975277598,.0006882404242876,.0023304852595834,-.3809371189711884
evreg10,av_wind_speed,253.7943917064236,11.23925056821473,22.58107781885113,8.7696252044e-109,***,0,0,7.678919023762018,-5.195697375000669,.8755697762070836,3.479251811640542,-.4669829897196883,-.3809371189711884,126.3207533351151
evreg11,1.post_,-39.1790137001796,3.234725845630266,-12.11200440776329,2.07465321088e-33,***,10.46345129638844,0,-10.09817791016285,2.179233939852448,-1.834686170544502,-1.872822512661079,1.839506612773591,.1003851062542025,-6.642923995374078
evreg11,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg11,1.post_#1.treat,36.41418776334636,3.813670396552741,9.548331129051407,1.81809404641e-21,***,-10.09817791016285,0,14.54408189354274,-2.084534529542649,1.818341416681688,2.697486239596887,-3.433748705185406,-.0810613920477975,5.87028129826279
evreg11,1.downup_ac,-15.57216637732695,1.841638550117025,-8.455604046916498,3.38903166566e-17,***,2.179233939852448,0,-2.084534529542649,3.391632549277138,-1.861943230417351,-3.341423743633952,1.872931174217856,.0259506766836025,-2.350322424542926
evreg11,1.post_#1.downup_ac,2.455782630206667,1.786580515740283,1.374571483664197,.1693114227548373,,-1.834686170544502,0,1.818341416681688,-1.861943230417351,3.191869939222817,1.859216050420348,-3.192178170618967,-.0006277067232952,.366736003459206
evreg11,1.treat#1.downup_ac,10.9697624190528,2.83289044790795,3.872286140522595,.0001088702696951,***,-1.872822512661079,0,2.697486239596887,-3.341423743633952,1.859216050420348,8.025268289848107,-4.315739271228806,-.0196034604579129,.9792813087459707
evreg11,1.post_#1.treat#1.downup_ac,-1.78695125861931,2.720490742137006,-.6568488658835208,.5113012088094855,,1.839506612773591,0,-3.433748705185406,1.872931174217856,-3.192178170618967,-4.315739271228806,7.401069878053157,.0037569018335535,.1495386052990761
evreg11,wind_direction,-1.87939463062709,.0676545536063301,-27.77927767527601,1.2078753361e-160,***,.1003851062542025,0,-.0810613920477975,.0259506766836025,-.0006277067232952,-.0196034604579129,.0037569018335535,.0045771386236718,-.2591550244260406
evreg11,av_wind_speed,140.4048985460858,4.97081202932384,28.24586762038244,1.0168423557e-165,***,-6.642923995374078,0,5.87028129826279,-2.350322424542926,.366736003459206,.9792813087459707,.1495386052990761,-.2591550244260406,24.70897223087059
evreg12,1.post_,1.942400621432927,3.213544431619764,.6044418126977239,.5455709085032636,,10.32686781399439,0,-5.174557086524842,1.169821361588497,-1.936550896763263,-1.60537929683304,2.096066427760189,-.009380317142692,.9048251284088479
evreg12,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg12,1.post_#1.treat,7.332274962092015,2.787436548679791,2.630472419386475,.008546611424678,***,-5.174557086524842,0,7.769802512915901,-1.353474956921084,1.835658930976704,2.402080490448921,-3.613944662103391,-.0203914265293391,1.211451117297976
evreg12,1.downup_ac,-15.74402103036681,1.83481205352794,-8.580726837985678,1.16447806434e-17,***,1.169821361588497,0,-1.353474956921084,3.366535271771415,-1.833625819548997,-3.314478815167677,1.840704941867662,.0255838520584049,-2.301360999370079
evreg12,1.post_#1.downup_ac,2.780082607692144,1.781492782244219,1.560535431521626,.1186817816905708,,-1.936550896763263,0,1.835658930976704,-1.833625819548997,3.173716533188248,1.833666571772173,-3.174187094909145,-.0002048948855145,.3763490573345846
evreg12,1.treat#1.downup_ac,10.79259605605103,2.827569625515921,3.816916110096424,.0001363774439837,***,-1.60537929683304,0,2.402080490448921,-3.314478815167677,1.833666571772173,7.995149987140245,-4.276983687774851,-.0190910102287341,.9396064934679504
evreg12,1.post_#1.treat#1.downup_ac,-1.629629415271551,2.711781279338159,-.6009442677726872,.5478979301845821,,2.096066427760189,0,-3.613944662103391,1.840704941867662,-3.174187094909145,-4.276983687774851,7.353757706968899,.0030258974377045,.166272370761787
evreg12,wind_direction,-1.869988145697949,.067394343801854,-27.74695976261596,2.6981377737e-160,***,-.009380317142692,0,-.0203914265293391,.0255838520584049,-.0002048948855145,-.0190910102287341,.0030258974377045,.0045419975764825,-.251227106909261
evreg12,av_wind_speed,136.8094853147909,4.871860698139392,28.08156755529559,6.3354377901e-164,***,.9048251284088479,0,1.211451117297976,-2.301360999370079,.3763490573345846,.9396064934679504,.166272370761787,-.251227106909261,23.73502666207525
evreg13,1.post_,-99.39055606192514,12.62351806891426,-7.873443482184016,4.01101533303e-15,***,159.3532084362049,0,-10.89050262355578,3.034474179481255,-2.074532529109877,-4.220231374384348,3.344983223101284,.2570070518465114,-16.25315780832343
evreg13,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg13,1.post_#1.treat,9.568245114086785,2.795809105908123,3.422352797216056,.0006246213873359,***,-10.89050262355578,0,7.816548556678779,-1.418245372035588,1.793630180709835,2.382005315215181,-3.525721355304641,-.0318916401986879,2.107451695177643
evreg13,1.downup_ac,-15.88006044360069,1.8337998973506,-8.659647362039642,5.89066532174e-18,***,3.034474179481255,0,-1.418245372035588,3.362822063523073,-1.836182450609249,-3.311653639465538,1.844548065081271,.02582547520379,-2.382046112357093
evreg13,1.post_#1.downup_ac,2.776766306901809,1.779743848975952,1.560205592787712,.1187596825239935,,-2.074532529109877,0,1.793630180709835,-1.836182450609249,3.167488167967736,1.836283890062198,-3.169183186355018,-.0003960730104288,.3847511305450081
evreg13,1.treat#1.downup_ac,10.89728596086226,2.826796068253462,3.854995442807148,.0001168409612489,***,-4.220231374384348,0,2.382005315215181,-3.311653639465538,1.836283890062198,7.990776011493232,-4.282070535990152,-.0192946613230616,1.025333325220019
evreg13,1.post_#1.treat#1.downup_ac,-1.718024884930012,2.710300005012096,-.6338873489107877,.5261765077317471,,3.344983223101284,0,-3.525721355304641,1.844548065081271,-3.169183186355018,-4.282070535990152,7.345726117168568,.0033165155994372,.1296992380427663
evreg13,wind_direction,-1.872649340021771,.067806378300418,-27.61759862361248,6.6833604669e-159,***,.2570070518465114,0,-.0318916401986879,.02582547520379,-.0003960730104288,-.0192946613230616,.0033165155994372,.0045977049382194,-.2601098653004796
evreg13,av_wind_speed,140.0269027298093,4.980743132800022,28.1136567368192,2.8309627227e-164,***,-16.25315780832343,0,2.107451695177643,-2.382046112357093,.3847511305450081,1.025333325220019,.1296992380427663,-.2601098653004796,24.80780215493458
evreg14,1.post_,-39.37393884675761,4.620479279082127,-8.521613553167882,1.93253278517e-17,***,21.34882876842729,0,-6.69846585354316,1.588135872001288,-1.935584610343613,-1.937802283729957,1.976487096868986,.0912910748149598,-4.26242972997108
evreg14,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg14,1.post_#1.treat,6.30141869403439,2.799634785919298,2.250800256421744,.0244312644506091,**,-6.69846585354316,0,7.837954934529392,-1.317609175827059,1.747164982057847,2.324640555719331,-3.470532861390401,-.0183345109938482,.924962799720953
evreg14,1.downup_ac,-12.09122631871817,1.780090842541528,-6.792477119569302,1.19938398725e-11,***,1.588135872001288,0,-1.317609175827059,3.168723407700206,-1.794139395859128,-3.153264846960138,1.792102468885364,.0115290026652974,-1.221240978136593
evreg14,1.post_#1.downup_ac,2.999450940156151,1.755327040427203,1.708770429142457,.0875409223296074,*,-1.935584610343613,0,1.747164982057847,-1.794139395859128,3.081173018854924,1.793650670483056,-3.081393958953872,-.0006190717955149,.1862590203209116
evreg14,1.treat#1.downup_ac,8.912594602820935,2.787775062015532,3.19702788229163,.0013951242589385,***,-1.937802283729957,0,2.324640555719331,-3.153264846960138,1.793650670483056,7.771689796395704,-4.212961792225934,-.0106266174183565,.3581369727061234
evreg14,1.post_#1.treat#1.downup_ac,-1.854418503056948,2.683331491582479,-.691088115230711,.4895346932884831,,1.976487096868986,0,-3.470532861390401,1.792102468885364,-3.081393958953872,-4.212961792225934,7.200267893718249,.0018563717827328,.4079769067033308
evreg14,wind_direction,-1.513458415901891,.050348471355487,-30.05966964152832,4.5883490999e-186,***,.0912910748149598,0,-.0183345109938482,.0115290026652974,-.0006190717955149,-.0106266174183565,.0018563717827328,.0025349685678343,-.1209000651973387
evreg14,av_wind_speed,104.4844825125391,3.747253065377635,27.88295337667821,9.1230927989e-162,***,-4.26242972997108,0,.924962799720953,-1.221240978136593,.1862590203209116,.3581369727061234,.4079769067033308,-.1209000651973387,14.04190553598208
evreg15,1.post_,-169.1752597665202,17.83414698829213,-9.486030359488538,3.28359057799e-21,***,318.0567988000094,0,-16.85469032377365,2.995273778126478,-1.592503092563172,-4.722006900515888,3.382370043089677,.3899999451611573,-21.389996568338
evreg15,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0
evreg15,1.post_#1.treat,10.22296631247719,2.974330549884626,3.437064623793659,.0005917169685152,***,-16.85469032377365,0,8.846642219976978,-1.364737992994395,1.704311731221738,2.202758107020506,-3.319591048893585,-.0294227080977915,1.868874165235427
evreg15,1.downup_ac,-12.29123314647186,1.781534275822645,-6.899240342033967,5.71918420122e-12,***,2.995273778126478,0,-1.364737992994395,3.173864375930916,-1.806628219592756,-3.158437224160018,1.806156085878034,.0119060611247135,-1.27439689573441
evreg15,1.post_#1.downup_ac,3.010986482242815,1.757908717660843,1.712822999279153,.0867924986469914,*,-1.592503092563172,0,1.704311731221738,-1.806628219592756,3.090243059627991,1.8060488665818,-3.092161555972661,-.0009246763311199,.1892786718205491
