reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28
evreg3,1.La1_abs#1.rice_harvarea_aclvl_ahigh,-23.56105243377205,120.579907483111,-1.574445156575201,.0290045937258893,-.0150915499102111,0,-18.98435744717099,0,.0160315345099999,19.78356748638898,.0316392341492799,19.0617909378151,.0115033878339205,20.08257299002804,.005502189400593,23.11799000070359,.0320938503634454,15.06708934873012,.0091374904219862,51.54745798265922,.0461310118089986,25.8684465313264,.0409247185574138,21.0441878898476,.0412367764264043,17.31189162239286,.0305373777228736,18.32252729652275,.0531552082739221,14.95427580051164
evreg3,1.La2_abs#0bn.rice_harvarea_aclvl_ahigh,4.442831986505646,120.579907483111,-9.184218936445658,.0151863056418979,-6.037611718770307,0,-.01984697257917,0,6.646832832041431,.0115563206933618,8.448606746447279,.0453299912072725,7.873703964472209,.0138273663663854,10.10979612164559,-.030796496779693,18.81181140710122,.0270049924832724,5.483755858994252,.0461310118089986,19.18000818263488,.1179257494692107,9.89777458646298,.1320445846248868,8.491700992484276,.1463309429028457,7.385981900652379,.1809279551538719,5.893468381315606,.1680368270211398
evreg3,1.La2_abs#1.rice_harvarea_aclvl_ahigh,-33.9636326144165,120.579907483111,-24.1174123020131,.0288505575357569,-.0108953152823426,0,-27.70832193376869,0,-.0617641104756775,29.77648004015911,-.072481384388282,30.58307403660026,-.2801788883368984,32.1701260425513,-.3581750375566991,38.23995497584815,-.2755765993604959,33.91840533333016,.1018030519372923,25.8684465313264,.1179257494692107,84.77482270891834,.1569003877163888,41.89734980994992,.2431439160992708,32.79972472520229,.2833367687870006,34.04188222431915,.2907402321900636,28.95701708060932
evreg3,1.La3_abs#0bn.rice_harvarea_aclvl_ahigh,.5717698442735386,120.579907483111,-6.588356433250955,.0068497958248963,-4.446686603774842,0,-.0581170081869658,0,5.119805910941493,.0465109377347656,6.009256604952252,.0629913006112124,6.264947001440736,.0572557557867326,7.318679407161479,.0373007533448902,14.5876282995486,.1570996090868665,3.617813805959389,.0409247185574138,9.89777458646298,.1569003877163888,8.40663717899759,.16824084302231,7.160629396268081,.1570845966244417,6.435962413726122,.1794003580468101,5.173905140939099,.173078769167264
evreg3,1.La3_abs#1.rice_harvarea_aclvl_ahigh,-20.566512500826,120.579907483111,-25.4466386127704,.0206676759376046,-.0206554907583363,0,-24.95741029665378,0,-.0588367715124003,26.26945315931851,-.0621441171724635,26.50668527039301,-.2873356396673194,30.32270499586799,-.369113987435951,34.47233014651956,-.2725048600530113,42.74984305497296,.1068326313794344,21.0441878898476,.1320445846248868,41.89734980994992,.16824084302231,47.99695331926183,.2615339396233315,34.22559732450787,.3044842570229701,36.4446044637555,.348779234691253,34.08790631982353
evreg3,1.La4_abs#0bn.rice_harvarea_aclvl_ahigh,.6001718852383385,120.579907483111,-7.369409387909287,-.0007321484792598,-4.31156122335194,0,-.1065472095313518,0,5.074413807316848,.0867634462599902,6.082049756942901,.0910139579754093,6.297802466734873,.1053068921433535,7.068614505428167,.0983598322097417,14.9597387432739,.3188573938549932,3.210710238109539,.0412367764264043,8.491700992484276,.2431439160992708,7.160629396268081,.2615339396233315,9.18988310455663,.2238968719155023,7.905501842120959,.237578010799241,6.200426339817434,.2430504222132423
evreg3,1.La4_abs#1.rice_harvarea_aclvl_ahigh,-20.31800334603743,120.579907483111,-19.25217944495809,.022318678276883,-.0405762035469378,0,-22.06413014725683,0,-.0226398289873975,23.43578084033572,.0034312199036068,25.24665839019221,-.1784053010322825,28.58511663399681,-.2394516463683837,30.27672817812781,-.1303181983367591,40.359706044953,.0844017127873604,17.31189162239286,.1463309429028457,32.79972472520229,.1570845966244417,34.22559732450787,.2238968719155023,35.12866400259141,.2456821278956141,37.41743624744554,.350965991107786,32.19754178924463
evreg3,1.La5_abs#0bn.rice_harvarea_aclvl_ahigh,-9.015027536304245,120.579907483111,-6.352908530191868,-.004181993303585,-3.409453106933949,0,-.1399726621223959,0,5.474145591372056,.1162387270478753,6.240438487972579,.1057762654715878,5.535262424041407,.1394508552112294,7.507007769952883,.1465172854122049,12.87451466960985,.4291099170888277,3.359861228943763,.0305373777228736,7.385981900652379,.2833367687870006,6.435962413726122,.3044842570229701,7.905501842120959,.2456821278956141,18.73010411739215,.2464860475999368,11.7814373573698,.2633015589563347
evreg3,1.La5_abs#1.rice_harvarea_aclvl_ahigh,-26.83002156475059,120.579907483111,-18.43382388533807,.0393414488008874,-.0559530766825029,0,-24.32917560298419,0,-.0039239799506112,27.35336071251077,.0423093528847757,29.46616181570418,-.1383799314233011,32.7435769688821,-.1967081912821939,32.36440262814347,-.0648121695429128,38.76002551733944,.0846639351843039,18.32252729652275,.1809279551538719,34.04188222431915,.1794003580468101,36.4446044637555,.237578010799241,37.41743624744554,.2464860475999368,56.89488296627729,.3854040543959297,43.04822828462704
evreg3,1.La6_abs#0bn.rice_harvarea_aclvl_ahigh,-3.498476636367443,120.579907483111,-21.63916614789884,-.0026279801833968,-3.508075501477412,0,-.0490749317506779,0,4.298764830658473,.0192406498277272,5.684908877153664,.0603651899415254,5.42490329197464,.0162610858746106,5.786899916313144,-.0567735558011676,9.650236764521569,.161873934456388,2.416250182640771,.0531552082739221,5.893468381315606,.2907402321900636,5.173905140939099,.348779234691253,6.200426339817434,.350965991107786,11.7814373573698,.3854040543959297,25.35032270667248,.4071017422822662
evreg3,1.La6_abs#1.rice_harvarea_aclvl_ahigh,-15.67582634914301,120.579907483111,-20.13159399341994,.0210987247706137,-.0527076919514766,0,-24.0553536713062,0,-.0151837746139833,25.68022827796721,.022632191413566,25.50652245786683,-.1731253034423867,29.76871388781479,-.236573137002504,27.85249700997082,-.109424217102007,31.76502949164506,.0888267821655416,14.95427580051164,.1680368270211398,28.95701708060932,.173078769167264,34.08790631982353,.2430504222132423,32.19754178924463,.2633015589563347,43.04822828462704,.4071017422822662,55.61718570298425
evreg4,av_wind_speed,4.383596474104738,120.579907483111,288.8737298724582,-.0730917515698231,3.882449313080549,0,14.29754535794466,0,-2.642635855096313,-11.96560719106456,-8.402658909517505,-9.942823201001366,-3.495102972628966,-13.27648661913808,-2.379838544199032,-15.21907999506252,-9.233510334314676,-39.77271402082343,-2.31286546863095,-.8284759406154941,-8.699723899290378,-23.59791015288874,-5.600393064374495,-25.22100684967501,-6.566351883376071,-19.52264456602209,-5.710473204864746,-18.38670398796743,-22.17114428353775,-20.17231325703872
evreg4,wind_direction,-.0927167950280484,120.579907483111,-.0730917515698231,.0019430229648653,-.002963849901414,0,-.0090322392444699,0,-.0071207895672749,.0104761667017095,.0034840759720714,.0211828259923896,.008568153923713,.0198388636400623,.0091474227641141,.0219205164728426,.0233462029809404,.0275903624201855,.0046753123807949,.0298504954350944,.0135166411054764,.0298468976990127,.005565980046391,.0203021949060241,-.0017811830566484,.0203211609488848,-.0073670667422321,.0372920104777525,-.0033834260377604,.0184438559088174
evreg4,0bn.Le1_abs#0bn.rice_prod_aclvl_ahigh,-3.445539666530931,120.579907483111,3.882449313080549,-.002963849901414,4.826997477037463,0,-.0239184986127031,0,-3.649858506773585,.0225847180037841,-4.00065599089652,.0064969263598253,-4.188793685845175,.0316534957016354,-5.013803580262759,.0531495989606972,-11.02141369262077,.0812573784145114,-2.267767181003985,-.0183566046030862,-6.411451256577848,-.0027804001018032,-4.53306356189143,-.0089766378360511,-4.383416958751968,-.0287915818897219,-3.58950187563366,-.0484976075578438,-3.52267001695797,-.039285607042931
evreg4,1o.Le1_abs#0bno.rice_prod_aclvl_ahigh,0,120.579907483111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,0bn.Le1_abs#1.rice_prod_aclvl_ahigh,3.667893440312268,120.579907483111,14.29754535794466,-.0090322392444699,-.0239184986127031,0,23.83428885386576,0,.0739112889802219,-16.78319879104708,.1051824266307294,-16.69811047141279,.2110895783127259,-17.5062456255406,.2590258363358605,-18.02924679949702,.2401132631427401,-20.6446640086317,-.0590968467538866,-16.66019184898703,-.0181249411021443,-24.10228481744181,-.0529772439857196,-21.76813155055439,-.1055052028116869,-19.22531283545874,-.1322900813408792,-20.91297878473699,-.0515532023738592,-20.88176745038898
evreg4,1o.Le1_abs#1o.rice_prod_aclvl_ahigh,0,120.579907483111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,1.Le2_abs#0bn.rice_prod_aclvl_ahigh,3.098133393156045,120.579907483111,-2.642635855096313,-.0071207895672749,-3.649858506773585,0,.0739112889802219,0,6.49612668313942,-.0658455509408614,5.532243692391506,-.0422722190268417,4.535772376635775,-.0784804921167178,5.060404055410944,-.1009515182277048,10.40819980348692,-.2122723587719555,2.435409397080432,.0209822545586643,6.726653172769528,-.075844160312641,5.049060020063314,-.0757471387686224,5.013603175354666,-.0353624148568665,4.995749410691503,-.0085449317457187,4.132442290386265,-.0239721386806283
evreg4,1.Le2_abs#1.rice_prod_aclvl_ahigh,-9.664154822547284,120.579907483111,-11.96560719106456,.0104761667017095,.0225847180037841,0,-16.78319879104708,0,-.0658455509408614,24.54864599749502,-.0949061569212215,19.84654869161501,-.1802565493608369,19.1184209192741,-.2204919942951121,19.66277629817502,-.2069903257711315,21.74303331528498,.049487988566324,17.3670935969436,.0122642745282381,26.17036153548995,.0431966020495524,23.0345440912649,.0856709258083158,20.5812957296022,.1076765184281648,24.52505411601982,.0235442529800741,22.52464850784053
evreg4,1.Le3_abs#0bn.rice_prod_aclvl_ahigh,-1.366867125419321,120.579907483111,-8.402658909517505,.0034840759720714,-4.00065599089652,0,.1051824266307294,0,5.532243692391506,-.0949061569212215,10.45391986975812,-.0496847034429858,6.099566774619289,-.1213580979266734,6.596266120473333,-.1780061670302326,13.51002103737269,-.3257129099490871,2.829371510818081,.0421506640823227,8.658560785217286,-.0704690616280042,5.978604418872314,-.0603448190251572,6.038451273270381,.0065681840847827,5.776664829865328,.0582798345699111,5.583181444812338,.0311185809848165
evreg4,1.Le3_abs#1.rice_prod_aclvl_ahigh,-21.94288778049143,120.579907483111,-9.942823201001366,.0211828259923896,.0064969263598253,0,-16.69811047141279,0,-.0422722190268417,19.84654869161501,-.0496847034429858,29.61434332769415,-.126807460888872,21.91493518802396,-.1625378209753359,22.18271477798501,-.1342179430791213,25.12684987908856,.0445298129530925,17.09870919622745,.0369753181093157,27.23557927516692,.0545133061322168,23.47144319452593,.0885094610699707,22.39268786676595,.1008701258751653,26.60088825487077,.0591535438080608,22.75313319609272
evreg4,1.Le4_abs#0bn.rice_prod_aclvl_ahigh,-1.574683683808518,120.579907483111,-3.495102972628966,.008568153923713,-4.188793685845175,0,.2110895783127259,0,4.535772376635775,-.1802565493608369,6.099566774619289,-.126807460888872,10.53906597238023,-.2111178428526116,7.214729989090983,-.2741594527377829,14.11518221974562,-.616086864858297,3.161618039683189,.0236911293202803,7.998893373264691,-.2738959698432061,6.227157584955429,-.2832511543566901,6.222349417755964,-.180871329693353,4.825510259858947,-.1319808563203216,5.212444346194537,-.1716481086901844
evreg4,1.Le4_abs#1.rice_prod_aclvl_ahigh,-17.59690275663311,120.579907483111,-13.27648661913808,.0198388636400623,.0316534957016354,0,-17.5062456255406,0,-.0784804921167178,19.1184209192741,-.1213580979266734,21.91493518802396,-.2111178428526116,30.33244176854826,-.2567647086523975,26.76256871115604,-.2525522577577715,30.57476848491915,.0532727354482072,17.95858749075494,.0029143221270612,28.33536497469601,.0447554550748593,26.68505076539201,.0916133577307378,25.23883552442513,.1170224340661547,29.44537326245517,-.0177632279894422,26.27922948811343
evreg4,1.Le5_abs#0bn.rice_prod_aclvl_ahigh,6.110656449412392,120.579907483111,-2.379838544199032,.0091474227641141,-5.013803580262759,0,.2590258363358605,0,5.060404055410944,-.2204919942951121,6.596266120473333,-.1625378209753359,7.214729989090983,-.2567647086523975,11.15549050771571,-.3263660964347073,19.663696615483,-.7501388112082766,3.751085762163309,.0152754018572754,10.49870839862727,-.3574256965631931,7.367921076224977,-.3710853549015836,7.124002071876775,-.250633959536359,7.127615188119417,-.2015691696354347,5.762642907715319,-.2441698815687077
evreg4,1.Le5_abs#1.rice_prod_aclvl_ahigh,-33.49831131851296,120.579907483111,-15.21907999506252,.0219205164728426,.0531495989606972,0,-18.02924679949702,0,-.1009515182277048,19.66277629817502,-.1780061670302326,22.18271477798501,-.2741594527377829,26.76256871115604,-.3263660964347073,37.5575916251913,-.3514491884216553,40.63736611510247,.0548866817546317,20.36152249091732,-.0328088659243972,33.61718737069872,.032619203689301,30.25227133768018,.0906264332670133,26.68759464116143,.1276357351534327,29.29038323579757,-.0920228007098184,24.60329004224604
evreg4,1.Le6_abs#0bn.rice_prod_aclvl_ahigh,14.9479921170746,120.579907483111,-9.233510334314676,.0233462029809404,-11.02141369262077,0,.2401132631427401,0,10.40819980348692,-.2069903257711315,13.51002103737269,-.1342179430791213,14.11518221974562,-.2525522577577715,19.663696615483,-.3514491884216553,56.03112494776222,-.7266027755991488,6.38449609366153,.0384928323522275,20.29262507388165,-.2699681304793572,15.51531601812846,-.2680904284128008,15.81829436428737,-.1411933429327115,13.25847577726464,-.0716666622495559,10.28352689080347,-.1203991003899658
evreg4,1.Le6_abs#1.rice_prod_aclvl_ahigh,-40.35864829983964,120.579907483111,-39.77271402082343,.0275903624201855,.0812573784145114,0,-20.6446640086317,0,-.2122723587719555,21.74303331528498,-.3257129099490871,25.12684987908856,-.616086864858297,30.57476848491915,-.7501388112082766,40.63736611510247,-.7266027755991488,101.8088850929959,.1580809905404034,13.45670130246491,.0177525913694661,30.7465154310581,.1321973852213786,37.60862423344013,.2838632226149063,36.0102384482036,.3659862565273166,34.62775365963903,.080245367690454,27.76813137506174
evreg4,1.La1_abs#0bn.rice_prod_aclvl_ahigh,-3.510884760075482,120.579907483111,-2.31286546863095,.0046753123807949,-2.267767181003985,0,-.0590968467538866,0,2.435409397080432,.049487988566324,2.829371510818081,.0445298129530925,3.161618039683189,.0532727354482072,3.751085762163309,.0548866817546317,6.38449609366153,.1580809905404034,4.407492980795316,.0074151133394298,5.40953838687767,.1068576597489357,3.3833546827999,.1153816212352444,2.909215788779326,.0942039672069444,2.453417881691113,.0933906804316352,2.065526928550377,.098403820601997
evreg4,1.La1_abs#1.rice_prod_aclvl_ahigh,-24.82118132008975,120.579907483111,-.8284759406154941,.0298504954350944,-.0183566046030862,0,-16.66019184898703,0,.0209822545586643,17.3670935969436,.0421506640823227,17.09870919622745,.0236911293202803,17.95858749075494,.0152754018572754,20.36152249091732,.0384928323522275,13.45670130246491,.0074151133394298,45.96206307726247,.0432473733093775,22.72493387653389,.0367255930599821,18.59298570502967,.040447061302722,15.29029179436385,.0331233412591416,17.03008213046166,.0597438904949712,13.4378367606855
evreg4,1.La2_abs#0bn.rice_prod_aclvl_ahigh,5.491328881376073,120.579907483111,-8.699723899290378,.0135166411054764,-6.411451256577848,0,-.0181249411021443,0,6.726653172769528,.0122642745282381,8.658560785217286,.0369753181093157,7.998893373264691,.0029143221270612,10.49870839862727,-.0328088659243972,20.29262507388165,.0177525913694661,5.40953838687767,.0432473733093775,19.82258811456956,.111142686704245,10.04142908535851,.1269832105361827,8.593582147883991,.1397343708515182,7.049549708403243,.1749642807238776,5.76248420089825,.1593419265290309
evreg4,1.La2_abs#1.rice_prod_aclvl_ahigh,-32.1666264442661,120.579907483111,-23.59791015288874,.0298468976990127,-.0027804001018032,0,-24.10228481744181,0,-.075844160312641,26.17036153548995,-.0704690616280042,27.23557927516692,-.2738959698432061,28.33536497469601,-.3574256965631931,33.61718737069872,-.2699681304793572,30.7465154310581,.1068576597489357,22.72493387653389,.111142686704245,74.68912997085039,.1380382344478735,37.09922977075216,.2263625141148852,29.04074673377174,.2568471469723226,30.59491963527854,.272906806013568,25.87842250473762
evreg4,1.La3_abs#0bn.rice_prod_aclvl_ahigh,2.938223686965284,120.579907483111,-5.600393064374495,.005565980046391,-4.53306356189143,0,-.0529772439857196,0,5.049060020063314,.0431966020495524,5.978604418872314,.0545133061322168,6.227157584955429,.0447554550748593,7.367921076224977,.032619203689301,15.51531601812846,.1321973852213786,3.3833546827999,.0367255930599821,10.04142908535851,.1380382344478735,8.155929397277657,.1484492244791706,7.013096661902796,.1396756462700259,5.887557535495312,.1619407776589347,4.914721053056609,.1527077194725188
evreg4,1.La3_abs#1.rice_prod_aclvl_ahigh,-21.32972946193713,120.579907483111,-25.22100684967501,.0203021949060241,-.0089766378360511,0,-21.76813155055439,0,-.0757471387686224,23.0345440912649,-.0603448190251572,23.47144319452593,-.2832511543566901,26.68505076539201,-.3710853549015836,30.25227133768018,-.2680904284128008,37.60862423344013,.1153816212352444,18.59298570502967,.1269832105361827,37.09922977075216,.1484492244791706,42.25748864991985,.2439090152989755,30.30850491455683,.2765195146807086,32.6058009789009,.3390310059155848,29.94039055366706
evreg4,1.La4_abs#0bn.rice_prod_aclvl_ahigh,2.533236500701562,120.579907483111,-6.566351883376071,-.0017811830566484,-4.383416958751968,0,-.1055052028116869,0,5.013603175354666,.0856709258083158,6.038451273270381,.0885094610699707,6.222349417755964,.0916133577307378,7.124002071876775,.0906264332670133,15.81829436428737,.2838632226149063,2.909215788779326,.040447061302722,8.593582147883991,.2263625141148852,7.013096661902796,.2439090152989755,8.985228521434292,.2143710505464824,7.121196022342847,.2328135764228875,5.832568627472562,.2326445513163398
evreg4,1.La4_abs#1.rice_prod_aclvl_ahigh,-20.752449753029,120.579907483111,-19.52264456602209,.0203211609488848,-.0287915818897219,0,-19.22531283545874,0,-.0353624148568665,20.5812957296022,.0065681840847827,22.39268786676595,-.180871329693353,25.23883552442513,-.250633959536359,26.68759464116143,-.1411933429327115,36.0102384482036,.0942039672069444,15.29029179436385,.1397343708515182,29.04074673377174,.1396756462700259,30.30850491455683,.2143710505464824,31.53195911031933,.2328340026008834,34.02462993364222,.3637335954180143,28.71224371027539
evreg4,1.La5_abs#0bn.rice_prod_aclvl_ahigh,-5.698084802761609,120.579907483111,-5.710473204864746,-.0073670667422321,-3.58950187563366,0,-.1322900813408792,0,4.995749410691503,.1076765184281648,5.776664829865328,.1008701258751653,4.825510259858947,.1170224340661547,7.127615188119417,.1276357351534327,13.25847577726464,.3659862565273166,2.453417881691113,.0331233412591416,7.049549708403243,.2568471469723226,5.887557535495312,.2765195146807086,7.121196022342847,.2328340026008834,16.63437959471459,.2419341101057653,11.0645459144564,.2506960763407197
evreg4,1.La5_abs#1.rice_prod_aclvl_ahigh,-28.867551886797,120.579907483111,-18.38670398796743,.0372920104777525,-.0484976075578438,0,-20.91297878473699,0,-.0085449317457187,24.52505411601982,.0582798345699111,26.60088825487077,-.1319808563203216,29.44537326245517,-.2015691696354347,29.29038323579757,-.0716666622495559,34.62775365963903,.0933906804316352,17.03008213046166,.1749642807238776,30.59491963527854,.1619407776589347,32.6058009789009,.2328135764228875,34.02462993364222,.2419341101057653,54.27017191077733,.4223611266992942,39.51930057800013
evreg4,1.La6_abs#0bn.rice_prod_aclvl_ahigh,-4.707961751300123,120.579907483111,-22.17114428353775,-.0033834260377604,-3.52267001695797,0,-.0515532023738592,0,4.132442290386265,.0235442529800741,5.583181444812338,.0591535438080608,5.212444346194537,-.0177632279894422,5.762642907715319,-.0920228007098184,10.28352689080347,.080245367690454,2.065526928550377,.0597438904949712,5.76248420089825,.272906806013568,4.914721053056609,.3390310059155848,5.832568627472562,.3637335954180143,11.0645459144564,.4223611266992942,25.50185786542899,.4314105483889575
evreg4,1.La6_abs#1.rice_prod_aclvl_ahigh,-12.99024857797606,120.579907483111,-20.17231325703872,.0184438559088174,-.039285607042931,0,-20.88176745038898,0,-.0239721386806283,22.52464850784053,.0311185809848165,22.75313319609272,-.1716481086901844,26.27922948811343,-.2441698815687077,24.60329004224604,-.1203991003899658,27.76813137506174,.098403820601997,13.4378367606855,.1593419265290309,25.87842250473762,.1527077194725188,29.94039055366706,.2326445513163398,28.71224371027539,.2506960763407197,39.51930057800013,.4314105483889575,51.59209330775708
