reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25
evreg3,1bn.relative_year_bin_aux#1.treat,-15.2230712508022,473.1087377897488,0,0,0,0,0,0,0,-.0124951510090815,-1.159853208862751,253.3573093204635,20.47754470366053,83.96040252566904,-67.71637164947101,-147.2719426195416,-.631285809424128,.658211897326438,-.3535846046748959,1.200839974122448,.6531214466201384,0,-250.7519074735819,-18.02613756368407,-81.5904555085316,67.73056533585886,148.4682621031239
evreg3,2.relative_year_bin_aux#1.treat,-27.35293796445254,473.1087377897488,0,0,0,0,0,0,0,.0025538254988895,1.661953810614332,20.47754470366053,137.3691804358095,94.4262435599458,53.53103485916701,198.736489415567,1.446082991395513,.1349594745000934,-.3546023811788976,-.6052113794540978,-3.81312452631099,0,-15.69077857862016,-134.9012174122958,-92.20560347920949,-54.75630004537268,-198.3067510134695
evreg3,3.relative_year_bin_aux#1.treat,-33.55995168693288,473.1087377897488,0,0,0,0,0,0,0,.0107924612843084,-.5759231133959507,83.96040252566904,94.4262435599458,197.9134104054053,14.67424915265155,254.6690328356856,-.4552818735586693,-.3711782235379494,-1.114583769376647,.2056780080688815,-4.390543180195121,0,-82.9147663642398,-93.60626692066361,-196.9514651883957,-15.42738769706772,-254.3904275105115
evreg3,5.relative_year_bin_aux#1.treat,10.01922298394093,473.1087377897488,0,0,0,0,0,0,0,.0063694108930227,2.590250290440102,-67.71637164947101,53.53103485916701,14.67424915265155,161.207228815495,267.8318964657917,1.193664741400764,.5509205757932824,.5434232416953395,.2312963190347861,-1.845850466320007,0,70.3112683514204,-52.14449553256725,-14.49398813976879,-161.2018752241557,-267.5085656827745
evreg3,6.relative_year_bin_aux#1.treat,89.04166097992955,473.1087377897488,0,0,0,0,0,0,0,.0011649693896466,5.083958011732856,-147.2719426195416,198.736489415567,254.6690328356856,267.8318964657917,1787.271764972891,1.953076688330511,-1.401880837652667,-3.092972866598118,-5.050888139142617,-24.43639697181986,0,156.5653114099442,-191.4660937576291,-251.4257651602888,-272.84723097228,-1789.003023999184
evreg3,1bn.relative_year_bin_aux#1.rice_area_aclvl_ahigh,27.35667619160425,473.1087377897488,0,0,0,0,0,0,0,-.0002585189485226,-.8037379710464431,-.631285809424128,1.446082991395513,-.4552818735586693,1.193664741400764,1.953076688330511,7.391379702574049,3.255588053299008,3.019713684693795,-1.112549818429972,-5.935798955172945,0,6.11334218029623,-.6440305371649425,-.8365330204785564,-5.003956212237889,-12.17847404642293
evreg3,2.relative_year_bin_aux#1.rice_area_aclvl_ahigh,41.18544375206471,473.1087377897488,0,0,0,0,0,0,0,-.0040748137278035,-.858147382963626,.658211897326438,.1349594745000934,-.3711782235379494,.5509205757932824,-1.401880837652667,3.255588053299008,4.888017787394026,3.781811811053543,2.195121173463494,3.330296532573324,0,-1.101654280675151,.7289991143160902,1.347955783384181,-2.404136351508922,2.097648026547118
evreg3,3.relative_year_bin_aux#1.rice_area_aclvl_ahigh,11.20815106768661,473.1087377897488,0,0,0,0,0,0,0,.0055391640298862,-.9207761505025883,-.3535846046748959,-.3546023811788976,-1.114583769376647,.5434232416953395,-3.092972866598118,3.019713684693795,3.781811811053543,7.964171898960029,2.857555016449544,7.835195736643169,0,-2.624621828610724,1.130146794725767,3.024422549016551,-2.085276914072341,8.16451487725373
evreg3,5.relative_year_bin_aux#1.rice_area_aclvl_ahigh,20.62095925162443,473.1087377897488,0,0,0,0,0,0,0,.00037250060265,-.3345582652624774,1.200839974122448,-.6052113794540978,.2056780080688815,.2312963190347861,-5.050888139142617,-1.112549818429972,2.195121173463494,2.857555016449544,8.393948666294401,10.52723396833097,0,-6.663622604198566,-.6923498447504495,-.3313008822994496,.5719190398352777,16.3127479602217
evreg3,6.relative_year_bin_aux#1.rice_area_aclvl_ahigh,28.34404162106953,473.1087377897488,0,0,0,0,0,0,0,-.000615869967312,.3358904541156469,.6531214466201384,-3.81312452631099,-4.390543180195121,-1.845850466320007,-24.43639697181986,-5.935798955172945,3.330296532573324,7.835195736643169,10.52723396833097,47.1367082762542,0,-15.10219581921809,6.067897047637884,19.17348644178966,7.329740448721455,77.70036015844209
