fe_id,model,version,time,beta,lower,upper
21,baseline,original,3,14.986965667071,-0.726493828589348,30.7004251627314
21,baseline,original,4,10.9008474322785,-5.95710889918799,27.758803763745
21,baseline,rotated,-5,-3.44949027221982,-18.7085640914055,11.8095835469658
21,baseline,rotated,-4,0.784697849567703,-10.6331691338466,12.202564832982
21,baseline,rotated,-3,5.5523371501509,-7.56262500927504,18.6672993095768
21,baseline,rotated,-2,0.339193239874382,-11.1421010890182,11.820487568767
21,baseline,rotated,-1,0,0,0
21,baseline,rotated,0,13.2423074185595,1.03871838351328,25.4458964536058
21,baseline,rotated,1,16.4678539740109,3.68773896695142,29.2479689810705
21,baseline,rotated,2,15.1176482912955,0.539759907818475,29.6955366747726
21,baseline,rotated,3,14.88323229892,-0.830227196740344,30.5966917945804
21,baseline,rotated,4,10.7711807220898,-6.08677560937674,27.6291370535563
22,baseline,original,-5,-3.5532236260017,-18.8123162413506,11.7058689893472
22,baseline,original,-4,0.706897845873666,-10.7109913876803,12.1247870794276
22,baseline,original,-3,5.5004704882591,-7.61450759771206,18.6154485742303
22,baseline,original,-2,0.313259919346823,-11.1680398557662,11.7945596944599
22,baseline,original,-1,0,0,0
22,baseline,original,0,13.2682407882078,1.06464716804686,25.4718344083686
22,baseline,original,1,16.519720678141,3.73960980781989,29.2998315484621
22,baseline,original,2,15.1954483392254,0.617563511359274,29.7733331670915
22,baseline,original,3,14.9869656868208,-0.726484114194889,30.7004154878365
22,baseline,original,4,10.900847452039,-5.9571170262434,27.7588119303214
22,baseline,rotated,-5,-3.4494902832656,-18.7085828986145,11.8096023320833
22,baseline,rotated,-4,0.784697852925745,-10.6331913806282,12.2025870864797
22,baseline,rotated,-3,5.55233715962715,-7.56264092634401,18.6673152455983
22,baseline,rotated,-2,0.339193255030849,-11.1421065200822,11.8204930301439
22,baseline,rotated,-1,0,0,0
22,baseline,rotated,0,13.2423074525237,1.03871383236283,25.4459010726846
22,baseline,rotated,1,16.4678540067729,3.68774313645184,29.247964877094
22,baseline,rotated,2,15.1176483321733,0.539763504307196,29.6955331600394
22,baseline,rotated,3,14.8832323440847,-0.830217456930994,30.5966821451004
22,baseline,rotated,4,10.7711807736189,-6.08678370466353,27.6291452519013
23,baseline,original,-5,-25.324909910639,-45.7743229418398,-4.87549687943818
23,baseline,original,-4,7.34820958559998,-6.98687920790494,21.6832983791049
23,baseline,original,-3,19.0758626811936,3.16646021988479,34.9852651425025
23,baseline,original,-2,12.483977474562,-3.36609810686265,28.3340530559866
23,baseline,original,-1,0,0,0
23,baseline,original,0,16.0609814353013,2.70334126027145,29.4186216103312
23,baseline,original,1,24.0338880687665,9.95710971587275,38.1106664216602
23,baseline,original,2,31.5351081724313,15.5219051214935,47.5483112233691
23,baseline,original,3,13.6468956062882,-3.96819867087826,31.2619898834547
23,baseline,original,4,10.1925314618705,-7.30400992006511,27.6890728438062
23,baseline,rotated,-5,-21.5090021707981,-41.9584152019989,-1.05958913959727
23,baseline,rotated,-4,10.2101403904807,-4.12494840302426,24.5452291839856
23,baseline,rotated,-3,20.9838165511141,5.07441408980524,36.8932190124229
23,baseline,rotated,-2,13.4379544095222,-2.41212117190243,29.2880299909468
23,baseline,rotated,-1,0,0,0
23,baseline,rotated,0,15.1070045003411,1.74936432531122,28.464644675371
23,baseline,rotated,1,22.125934198846,8.04915584595229,36.2027125517398
23,baseline,rotated,2,28.6731773675506,12.6599743166128,44.6863804184884
23,baseline,rotated,3,9.83098786644731,-7.78410641071917,27.4460821436138
23,baseline,rotated,4,5.42264678706939,-12.0738945948662,22.919188169005
24,baseline,original,-5,-5.92533168111073,-21.4286312056089,9.57796784338741
24,baseline,original,-4,2.79906119826379,-8.92195572542152,14.5200781219491
24,baseline,original,-3,4.66342967513696,-8.30005568719003,17.626915037464
24,baseline,original,-2,1.5655638434228,-10.3395580755575,13.4706857624031
24,baseline,original,-1,0,0,0
24,baseline,original,0,12.8231388711307,0.426370373592746,25.2199073686687
24,baseline,original,1,18.2128003705678,5.01048493896096,31.4151158021747
24,baseline,original,2,14.665308895887,0.163984399483265,29.1666333922907
24,baseline,original,3,15.5607945747805,-0.444293301217712,31.5658824507787
24,baseline,original,4,10.3475186595575,-6.72617177614156,27.4212090952566
24,baseline,rotated,-5,-5.33710235631676,-20.8404018808149,10.1661971681814
24,baseline,rotated,-4,3.24023319185928,-8.48078373182603,14.9612501155446
24,baseline,rotated,-3,4.95754433753395,-8.00594102479304,17.9210296998609
24,baseline,rotated,-2,1.71262117462129,-10.192500744359,13.6177430936016
24,baseline,rotated,-1,0,0,0
24,baseline,rotated,0,12.6760815399322,0.279313042394252,25.0728500374702
24,baseline,rotated,1,17.9186857081709,4.71637027656397,31.1210011397777
24,baseline,rotated,2,14.2241369022915,-0.277187594112219,28.7254613986952
24,baseline,rotated,3,14.9725652499865,-1.03252262601169,30.9776531259847
24,baseline,rotated,4,9.61223200356507,-7.46145843213404,26.6859224392642
25,baseline,original,-5,-5.92984030794593,-21.4338269918145,9.57414637592258
25,baseline,original,-4,2.79991111453074,-8.92175250377963,14.5215747328411
25,baseline,original,-3,4.66196314717728,-8.30175658701072,17.6256828813653
25,baseline,original,-2,1.56623588088003,-10.3396227733989,13.472094535159
25,baseline,original,-1,0,0,0
25,baseline,original,0,12.8229044060861,0.425514579089995,25.2202942330822
25,baseline,original,1,18.214468560088,5.01145046811013,31.4174866520659
25,baseline,original,2,14.6642497473034,0.16281423483654,29.1656852597703
25,baseline,original,3,15.5607448764312,-0.444923855979198,31.5664136088417
25,baseline,original,4,10.3465356124243,-6.72773733741851,27.4208085622671
25,baseline,rotated,-5,-5.33924487955168,-20.8432315634202,10.1647418043168
25,baseline,rotated,-4,3.24285768582643,-8.47880593248394,14.9645213041368
25,baseline,rotated,-3,4.95726086137441,-8.00645887281359,17.9209805955624
25,baseline,rotated,-2,1.7138847379786,-10.1919739163004,13.6197433922576
25,baseline,rotated,-1,0,0,0
25,baseline,rotated,0,12.6752555489875,0.277865721991432,25.0726453759837
25,baseline,rotated,1,17.9191708458909,4.71615275391301,31.1221889378688
25,baseline,rotated,2,14.2213031760077,-0.28013233645915,28.7227386884746
25,baseline,rotated,3,14.970149448037,-1.03551928437345,30.9758181804474
25,baseline,rotated,4,9.60829132693149,-7.46598162291132,26.6825642767743
26,baseline,original,-5,-5.8452547822557,-21.3341192193578,9.64360965484637
26,baseline,original,-4,2.76292604212946,-8.94462086639568,14.4704729506546
26,baseline,original,-3,4.67484165629285,-8.28529546611372,17.6349787786994
26,baseline,original,-2,1.53142211907216,-10.3573694987631,13.4202137369074
26,baseline,original,-1,0,0,0
26,baseline,original,0,12.8065162347935,0.421562095890318,25.1914703736966
26,baseline,original,1,18.1554485489382,4.96734308512749,31.343554012749
26,baseline,original,2,14.6674520854557,0.170771531657213,29.1641326392542
26,baseline,original,3,15.5413601814182,-0.453527629110647,31.536247991947
26,baseline,original,4,10.3477987040256,-6.71821234742838,27.4138097554796
26,baseline,rotated,-5,-5.28377003945882,-20.7726344765609,10.2050943976432
26,baseline,rotated,-4,3.18403959922711,-8.52350730929802,14.8915865077523
26,baseline,rotated,-3,4.95558402769129,-8.00455309471528,17.9157211500979
26,baseline,rotated,-2,1.67179330477138,-10.2169983130639,13.5605849226066
26,baseline,rotated,-1,0,0,0
26,baseline,rotated,0,12.6661450490943,0.2811909101911,25.0510991879974
26,baseline,rotated,1,17.8747061775398,4.68660071372905,31.0628116413505
26,baseline,rotated,2,14.246338528358,-0.250342025440443,28.7430190821565
26,baseline,rotated,3,14.9798754386213,-1.01501237190752,30.9747632491501
26,baseline,rotated,4,9.64594277552953,-7.42006827592447,26.7119538269835
27,baseline,original,-5,-3.55322364369295,-18.8122870419973,11.7058397546114
27,baseline,original,-4,0.706897824387843,-10.7109675025909,12.1247631513666
27,baseline,original,-3,5.500470468632,-7.61447783693123,18.6154187741952
27,baseline,original,-2,0.313259895649878,-11.1680059176888,11.7945257089886
27,baseline,original,-1,0,0,0
27,baseline,original,0,13.2682407623612,1.06472389853303,25.4717576261893
27,baseline,original,1,16.5197206534337,3.73966032809436,29.2997809787731
27,baseline,original,2,15.1954483170836,0.617615708993469,29.7732809251738
27,baseline,original,3,14.986965667135,-0.726455860931367,30.7003871952014
27,baseline,original,4,10.9008474320226,-5.95707159028765,27.7587664543329
27,baseline,rotated,-5,-3.4494902745337,-18.7085536728381,11.8095731237707
27,baseline,rotated,-4,0.78469785125728,-10.6331674757214,12.202563178236
27,baseline,rotated,-3,5.55233715321163,-7.56261115235161,18.6672854587749
27,baseline,rotated,-2,0.33919323793969,-11.142072575399,11.8204590512784
27,baseline,rotated,-1,0,0,0
27,baseline,rotated,0,13.2423074200713,1.03879055624322,25.4458242838995
27,baseline,rotated,1,16.4678539688541,3.68779364351473,29.2479142941934
27,baseline,rotated,2,15.1176482902142,0.539815682124031,29.6954808983043
27,baseline,rotated,3,14.8832322979758,-0.830189230090616,30.5966538260421
27,baseline,rotated,4,10.7711807205736,-6.08673830173671,27.6290997428839
28,baseline,original,-5,-3.55322364592695,-18.8123111440191,11.7058638521652
28,baseline,original,-4,0.706897812803637,-10.7110027054595,12.1247983310668
28,baseline,original,-3,5.50047045452855,-7.61451385783348,18.6154547668906
28,baseline,original,-2,0.313259888556064,-11.1680365477807,11.7945563248929
28,baseline,original,-1,0,0,0
28,baseline,original,0,13.2682407514249,1.06463312359676,25.471848379253
28,baseline,original,1,16.5197206487838,3.73958783843538,29.2998534591322
28,baseline,original,2,15.1954483094587,0.617543881374402,29.7733527375431
28,baseline,original,3,14.9869656582927,-0.72650106313618,30.7004323797215
28,baseline,original,4,10.9008474235057,-5.95715968844241,27.7588545354539
28,baseline,rotated,-5,-3.44949026623579,-18.708577764328,11.8095972318564
28,baseline,rotated,-4,0.784697847572011,-10.6332026706911,12.2025983658351
28,baseline,rotated,-3,5.55233714437413,-7.56264716798789,18.6673214567362
28,baseline,rotated,-2,0.339193233478855,-11.142103202858,11.8204896698157
28,baseline,rotated,-1,0,0,0
28,baseline,rotated,0,13.2423074065021,1.03869977867397,25.4459150343302
28,baseline,rotated,1,16.4678539589382,3.6877211485898,29.2479867692866
28,baseline,rotated,2,15.1176482746904,0.539743846606029,29.6955527027747
28,baseline,rotated,3,14.8832322786015,-0.830234442827345,30.5966990000303
28,baseline,rotated,4,10.7711806988918,-6.08682641305637,27.6291878108399
29,baseline,original,-5,-3.55322358568217,-18.812323327634,11.7058761562697
29,baseline,original,-4,0.706897887430523,-10.7109879440374,12.1247837188984
29,baseline,original,-3,5.50047052773229,-7.61451523719828,18.6154562926628
29,baseline,original,-2,0.313259957332464,-11.1680414807436,11.7945613954085
29,baseline,original,-1,0,0,0
29,baseline,original,0,13.2682407946394,1.06464754062771,25.4718340486511
29,baseline,original,1,16.5197207066012,3.73960793279178,29.2998334804107
29,baseline,original,2,15.1954483676092,0.617552538395344,29.7733441968231
29,baseline,original,3,14.986965712099,-0.726479642603085,30.7004110668011
29,baseline,original,4,10.900847477289,-5.95712147639735,27.7588164309754
29,baseline,rotated,-5,-3.44949029666349,-18.7085900386154,11.8096094452884
29,baseline,rotated,-4,0.784697854194532,-10.6331879772734,12.2025836856624
29,baseline,rotated,-3,5.55233717224163,-7.56264859268894,18.6673229371722
29,baseline,rotated,-2,0.339193279587133,-11.1421081584889,11.8204947176632
29,baseline,rotated,-1,0,0,0
29,baseline,rotated,0,13.2423074723848,1.03871421837304,25.4459007263965
29,baseline,rotated,1,16.4678540620919,3.68774128828244,29.2479668359014
29,baseline,rotated,2,15.1176484008452,0.539752571631336,29.6955442300591
29,baseline,rotated,3,14.8832324230803,-0.830212931621762,30.5966777777824
29,baseline,rotated,4,10.7711808660157,-6.0867880876707,27.6291498197021
30,baseline,original,-5,-3.5532236240391,-18.8123241372855,11.7058768892073
30,baseline,original,-4,0.706897849098601,-10.710994057904,12.1247897561012
30,baseline,original,-3,5.50047049224196,-7.61451091533082,18.6154518998147
30,baseline,original,-2,0.313259918032241,-11.1680363400316,11.7945561760961
30,baseline,original,-1,0,0,0
30,baseline,original,0,13.2682407876484,1.06466149028639,25.4718200850104
30,baseline,original,1,16.5197206776439,3.73962397484934,29.2998173804384
30,baseline,original,2,15.195448339915,0.617591325175107,29.7733053546549
30,baseline,original,3,14.9869656848921,-0.726470567675012,30.7004019374592
30,baseline,original,4,10.9008474502694,-5.95710396357109,27.7587988641098
30,baseline,rotated,-5,-3.44949028452651,-18.7085907977729,11.8096102287199
30,baseline,rotated,-4,0.784697853733042,-10.6331940532695,12.2025897607356
30,baseline,rotated,-3,5.55233716199826,-7.56264424557452,18.667318569571
30,baseline,rotated,-2,0.339193252910388,-11.1421030051535,11.8204895109742
30,baseline,rotated,-1,0,0,0
30,baseline,rotated,0,13.2423074527702,1.03872815540825,25.4458867501322
30,baseline,rotated,1,16.4678540078876,3.68775730509304,29.2479507106821
30,baseline,rotated,2,15.1176483352806,0.539791320540665,29.6955053500205
30,baseline,rotated,3,14.8832323453795,-0.830203907187601,30.5966685979466
30,baseline,rotated,4,10.7711807758786,-6.08677063796183,27.6291321897191
31,baseline,original,-5,-5.92740529049154,-21.4311607750051,9.576350194022
31,baseline,original,-4,2.79889823563855,-8.92241242665335,14.5202088979304
31,baseline,original,-3,4.6611081772389,-8.30251921038294,17.6247355648608
31,baseline,original,-2,1.56440839674172,-10.3410645470764,13.4698813405599
31,baseline,original,-1,0,0,0
31,baseline,original,0,12.8204358913648,0.423427983708624,25.217443799021
31,baseline,original,1,18.2114350682974,5.00855394941251,31.4143161871822
31,baseline,original,2,14.663030606939,0.161626989936318,29.1644342239418
31,baseline,original,3,15.5591935853569,-0.446317686437634,31.5647048571514
31,baseline,original,4,10.3451492128582,-6.72896147875734,27.4192599044738
31,baseline,rotated,-5,-5.33723172998074,-20.8409872144943,10.1665237545328
31,baseline,rotated,-4,3.24152840602165,-8.47978225627025,14.9628390683135
31,baseline,rotated,-3,4.9561949574943,-8.00743243012754,17.9198223451162
31,baseline,rotated,-2,1.71195178686942,-10.1935211569487,13.6174247306876
31,baseline,rotated,-1,0,0,0
31,baseline,rotated,0,12.6728925012371,0.275884593580924,25.0699004088933
31,baseline,rotated,1,17.916348288042,4.71346716915712,31.1192294069268
31,baseline,rotated,2,14.2204004365559,-0.281003180446783,28.7218040535587
31,baseline,rotated,3,14.9690200248461,-1.03649124694843,30.9745312966406
31,baseline,rotated,4,9.60743226221974,-7.46667842939584,26.6815429538353
32,baseline,original,-5,-3.55322356106573,-18.8123323770511,11.7058852549197
32,baseline,original,-4,0.706897857882354,-10.7109843692754,12.1247800850401
32,baseline,original,-3,5.50047049097753,-7.61452121038002,18.6154621923351
32,baseline,original,-2,0.313259921165144,-11.1680421098548,11.7945619521851
32,baseline,original,-1,0,0,0
32,baseline,original,0,13.2682407639881,1.06468975154089,25.4717917764352
32,baseline,original,1,16.5197207146224,3.73963002999864,29.2998113992462
32,baseline,original,2,15.1954483929444,0.617576478250642,29.7733203076382
32,baseline,original,3,14.9869656689033,-0.726529082080964,30.7004604198875
32,baseline,original,4,10.9008474343274,-5.95712531015946,27.7588201788142
32,baseline,rotated,-5,-3.44949025873297,-18.7085990747184,11.8096185572524
32,baseline,rotated,-4,0.784697834631918,-10.6331843925258,12.2025800617897
32,baseline,rotated,-3,5.5523371421439,-7.56265455921365,18.6673288435015
32,baseline,rotated,-2,0.339193246748332,-11.1421087842716,11.8204952777682
32,baseline,rotated,-1,0,0,0
32,baseline,rotated,0,13.2423074384049,1.0387564259577,25.4458584508521
32,baseline,rotated,1,16.467854063456,3.68776337883227,29.2479447480798
32,baseline,rotated,2,15.1176484161949,0.539776501501079,29.6955203308887
32,baseline,rotated,3,14.8832323665705,-0.830262384413715,30.5967271175548
32,baseline,rotated,4,10.7711808064114,-6.0867919380754,27.6291535508983
