reg,var,beta,se,tstat,pvalue,stars,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41
evreg2,10.relative_year_bin_aux#1.treat,97.13658121285803,21.81240268842837,4.453272874170329,8.99329918489e-06,***,-116.1531075396054,-102.6329375451125,-87.590926239314,-74.53659608336065,-58.22539138285441,-38.19503211371078,-19.87454287451203,20.33146873357191,39.57435319204861,0,-.7670246153729334,-.1551086419164243,5.609897943188489,156.3304406621711,147.0515986378215,198.8028021003119,154.9059764403077,226.2178559987683,95.9929377966278,135.5679556332446,120.6979715437172,475.7809110421574,1.171368252462657,.7230813005183478,1.223568674142127,1.745903554076279,1.678331645720212,1.341676861045929,1.617845862023508,2.546542861386011,5.088978932840392,13.40289148340037,-78.51936939590712,-70.93674177529357,-88.71673323689029,-68.14424488791491,-127.1715343860025,-48.56838369054926,-72.80382219873628,-61.77566709744993,-281.064001325514
evreg2,1bn.relative_year_bin_aux#1.moderator,-4.005628968555035,2.848540324040102,-1.40620405993545,.159841581195777,,2.406304616898769,2.219781035067241,1.560089745077168,.6530478403011332,.8389417879999657,.2131592429535686,.188889711993391,-.955854196644992,-1.346086517697588,0,-3.049351053868536,.0151894061258718,-.3104767507554166,3.577939886900038,1.966569209552709,2.047296887569368,2.550087523923875,1.81073869835112,1.406569668981086,-.2386428285265837,1.33654315717549,1.171368252462657,8.11418197768249,6.59675896296087,5.555142753023276,5.658473605261729,4.236531955441335,2.674652793915301,1.506323089820498,.2656071096526961,1.261998260912394,2.998332197386496,-8.21012611629048,-6.701753453059854,-5.642894558823067,-5.774204874932834,-4.321811313410733,-2.699059315863178,-1.524966442260626,-.3255190018514671,-1.249500866269467
evreg2,2.relative_year_bin_aux#1.moderator,-4.479743628542653,2.58882998046603,-1.730412449772475,.0837334050336478,*,3.436810072641404,2.098814504536166,1.186344255175406,.4318430213669422,.3175883436709672,-.2367568105930665,.055398954153682,-.9297752533967849,-1.661644143186729,0,-2.160027354699557,.0166070012706332,-.6708128663645907,4.471150945139381,3.937485372797078,3.584383998613992,3.125923623182165,2.001536929322282,.7564877199735505,-.3805977947108568,.578378870329008,.7230813005183478,6.59675896296087,6.702040667759744,5.690022258746064,5.166645341615997,4.149398795247385,2.64959653013678,1.685090273835253,-.2538146109308034,1.099900630187763,2.209025368902337,-6.724798786524222,-6.783280542509869,-5.773834134889322,-5.278827838193319,-4.243068602035127,-2.657971876570729,-1.695232171335674,.1980023596565534,-1.138089086598
evreg2,3.relative_year_bin_aux#1.moderator,-2.56657375304703,2.441989340018206,-1.051017590858073,.2933960361464502,,1.320494450737661,.2097902786670295,-.7710655747337928,-1.587806310565859,-1.309623207928591,-.9700593836482401,-.3713131291738729,-.4616076602813713,-1.383630888206382,0,-2.219500795730782,-.0000551152017007,1.091554642168491,5.058696772569251,4.478990831471004,4.709647655125393,4.432311980874908,2.992630161703484,1.040347316214352,.0867577350049396,.5390785812805962,1.223568674142127,5.555142753023276,5.690022258746064,5.963311936762551,5.653722869935466,4.178037405636594,2.825947696767899,1.497088693843896,.2504737510779211,1.313147160901427,2.341840053478002,-5.708458243557414,-5.743510980869824,-6.032780154861603,-5.775841468797675,-4.287474704618765,-2.864928982042718,-1.545361563341791,-.3241412382839389,-1.539767822424314
evreg2,4.relative_year_bin_aux#1.moderator,-3.690955710869976,2.620199488764625,-1.40865446569879,.1591155155489827,,1.748699579227512,.9011480188580459,-.2886373400420194,-2.521175107303722,-2.263069509935682,-1.35829305063165,-.7668308305871228,-.6852566115287643,-2.320130031117263,0,-.8696449508451792,.0055307091147513,1.806893915717477,5.048568099404324,4.170925820201768,4.334168420068108,5.026653639359544,3.366271366783065,1.341358767752361,.3228886618593168,.9265518889717129,1.745903554076279,5.658473605261729,5.166645341615997,5.653722869935466,6.865445360922401,5.007206157826259,3.118643250046519,1.316929789301832,1.176292737025772,1.89427926540727,.9306140890493234,-5.803569383625915,-5.2369968437884,-5.722929796221991,-6.993557909233795,-5.103235417477321,-3.164695506278608,-1.370786979101153,-1.256099215723873,-2.143639116193989
evreg2,5.relative_year_bin_aux#1.moderator,-1.992358954286003,2.34405569100284,-.8499622948094834,.3954626492181168,,.7898537147258151,-.0033058251807076,-.4661254388953393,-2.363242913232439,-3.12580382420869,-2.269731526339494,-1.645462648978289,-.0366322514174045,-2.608469843676919,0,-1.880894322451099,-.0003503425324025,2.191240442500521,4.367330339734131,3.518576221444165,3.638139065301757,3.942026215775957,4.026076185572155,2.351181474943757,1.094942603128638,.1014680730970149,1.678331645720212,4.236531955441335,4.149398795247385,4.178037405636594,5.007206157826259,5.494597082522803,4.074770451060943,2.183155113601313,.5611722468189738,2.337570922288277,1.9714579772172,-4.33083385023236,-4.165820170173298,-4.208088747366109,-5.016092403746083,-5.518758605064508,-4.104797715319779,-2.1814776324397,-.5960790419509033,-2.419205430559242
evreg2,6.relative_year_bin_aux#1.moderator,-1.425188709038765,2.093217317518082,-.6808603660553527,.4960501818533521,,-1.113593425599606,-1.266467398984939,-1.080392899345369,-1.874052124786602,-2.481158490365654,-2.176922023221077,-1.731301842422809,.5286370567721571,-1.357872772596673,0,-1.856041959119675,-.0137793681131784,.6423588369547595,3.438285941904549,2.328250434811794,2.369716759926251,2.619325447574145,3.167540994253836,2.303242323622687,1.462517139368094,-.0124536975062818,1.341676861045929,2.674652793915301,2.64959653013678,2.825947696767899,3.118643250046519,4.074770451060943,4.381558738357594,2.615272135242409,.4681262785367203,2.145724753511748,2.018896734392938,-2.731909077748241,-2.616868520012284,-2.827285212457916,-3.00249356010452,-4.054970094154326,-4.393374932032499,-2.550957796603992,-.4559998163392897,-2.048118692813715
evreg2,7.relative_year_bin_aux#1.moderator,-1.712349625989455,1.600748391981494,-1.069718160934596,.2848941318002923,,-3.715884782675416,-3.363064161854933,-3.038338358440069,-3.152340441005388,-3.52096260473284,-3.266775998114876,-2.63828990422369,1.835502351418592,1.645435163512527,0,-1.946922462532314,-.0159458367616375,.1529914386498391,1.235326301802589,.7871921659429878,.8296469926813375,.701596289691361,1.585062788221743,1.729081111807727,1.917010917530059,-.6842104330822398,1.617845862023508,1.506323089820498,1.685090273835253,1.497088693843896,1.316929789301832,2.183155113601313,2.615272135242409,2.562395414431339,-.4769206972948394,1.215752633214552,1.949601163318023,-1.477122723714092,-1.670847153455826,-1.506775863038045,-1.340636684560217,-2.204784544043447,-2.616345052301793,-2.587235672518163,.4787856978324255,-1.381914799334232
evreg2,9.relative_year_bin_aux#1.moderator,2.563253223376784,1.668430639351772,1.536325911859706,.124639755557265,,3.036820208935685,2.575006354051552,2.281574490613696,.5720215313187909,.3180380084083812,1.219276469093076,.6908611339035133,-1.810025019838532,-4.276323803538323,0,.7263915141965939,.008199273233818,.8791945557410441,2.131209902053957,1.910902333745426,1.733875116422823,2.368817434660686,1.109498789592477,-.2387176011085575,-.4051120026589262,1.684403446149958,2.546542861386011,.2656071096526961,-.2538146109308034,.2504737510779211,1.176292737025772,.5611722468189738,.4681262785367203,-.4769206972948394,2.783660798327763,3.150816810074956,-.7166659876835972,-.3043266730760105,.2361524977014428,-.266132690098093,-1.142738957108261,-.5473182221004235,-.4692957569913055,.5386327597458415,-2.776675284651038,-3.052754745950307
evreg2,10.relative_year_bin_aux#1.moderator,3.168297056161117,2.632013952065583,1.203753898673168,.228847979508795,,5.973013493026149,4.709838221170767,4.03045371794357,1.087367971919722,-.7017610806793765,.3482427244534654,-.3830584664269319,-2.116071430900366,-7.828493173521123,0,-1.477927706812389,.0190197968473088,1.598710532843562,2.696880281945547,2.464450283081317,2.28646911968384,2.178990330677033,2.088331926923507,.849705907964307,.4758249730283993,1.443168684597002,5.088978932840392,1.261998260912394,1.099900630187763,1.313147160901427,1.89427926540727,2.337570922288277,2.145724753511748,1.215752633214552,3.150816810074956,6.927497443867889,1.559914156888909,-1.279101441439156,-1.110138834309116,-1.322468707567072,-1.809943694605909,-2.298486223534432,-2.175634671253092,-1.137297487803444,-3.152299107475485,-6.804781100746646
evreg2,1.treat#1.moderator,29.95186019553314,26.46063296193194,1.13194042782816,.2578150032475787,,4.604157774429993,3.410100838790235,1.876622852399009,1.696208757072798,.1044723677281194,-.2195879244774378,-.7317869144516918,.3449379693382815,-1.984756616296468,0,-14.72591794744275,-.0525478964967799,1.72825638118063,55.38043698280426,26.6827576764982,32.20325257863524,-10.37022222958438,16.27322523542703,50.76492540386041,37.28050108610723,-15.75593961097952,13.40289148340037,2.998332197386496,2.209025368902337,2.341840053478002,.9306140890493234,1.9714579772172,2.018896734392938,1.949601163318023,-.7166659876835972,1.559914156888909,700.1650967460789,-172.9314089510706,-118.9259347156911,-166.7532660210443,-31.68195421649046,-127.9958542589344,-162.5072519919002,-132.3001110409826,10.29869082023474,-167.5359648670208
evreg2,1bn.relative_year_bin_aux#1.treat#1.moderator,-5.651441748986886,16.44634287720815,-.3436290846653106,.731166646201139,,-4.004971937702578,-3.301424759175439,-2.468706852967384,-1.254105491370741,-1.465936835316654,-.6620832700592967,-.578615840585803,1.521416604379199,1.968759452242246,0,2.95001067178312,-.0252907681921213,.23451363839753,-145.3688094576431,-95.58432281017514,-114.8156260209421,-87.14176252427241,-94.53920475888471,-45.36687339509994,-36.66921697835303,-34.46682834179386,-78.51936939590712,-8.21012611629048,-6.724798786524222,-5.708458243557414,-5.803569383625915,-4.33083385023236,-2.731909077748241,-1.477122723714092,-.3043266730760105,-1.279101441439156,-172.9314089510706,270.4821940346951,181.124351289275,215.7116468256052,170.0586574172171,172.9162051269465,112.7238789144504,81.58340460723525,48.2171436565134,129.4551276504874
evreg2,2.relative_year_bin_aux#1.treat#1.moderator,.7423362815757049,14.2582070486862,.0520637888789886,.958483825142278,,-2.771520213597756,-1.497088710153635,-.5147114453118136,.2523725424053991,.2485738384919168,.7401750631792988,.2372207041751962,.7311537761024788,1.105581412627312,0,2.181464524960832,-.0205838388563718,.7743290578675937,-113.137156867881,-117.6152662807134,-106.4107835996241,-85.51082987085429,-83.98052863047043,-53.37297418619772,-34.45220884650136,-33.87721388158535,-70.93674177529357,-6.701753453059854,-6.783280542509869,-5.743510980869824,-5.2369968437884,-4.165820170173298,-2.616868520012284,-1.670847153455826,.2361524977014428,-1.110138834309116,-118.9259347156911,181.124351289275,203.2964682432047,182.1966695598862,152.1771096926637,147.899574222666,108.4577254279987,69.62124788740616,51.16794400892177,107.6358661918351
evreg2,3.relative_year_bin_aux#1.treat#1.moderator,-20.40313770400188,16.43656652832739,-1.241326019569741,.2146521723241249,,-1.263759438104584,-.0777255654701962,1.006623834330203,1.819194975211594,1.49473801675886,1.185222194355426,.5890033461661346,.1641956756160506,.8514224580850585,0,2.344661216654185,.011717377694675,-1.079760657551128,-107.6261696029488,-92.0944318057599,-133.9538105640494,-81.08099612282892,-98.91789220068812,-56.47418193845051,-45.72965837130378,-36.13018386112456,-88.71673323689029,-5.642894558823067,-5.773834134889322,-6.032780154861603,-5.722929796221991,-4.208088747366109,-2.827285212457916,-1.506775863038045,-.266132690098093,-1.322468707567072,-166.7532660210443,215.7116468256052,182.1966695598862,270.1607192401322,171.2462245287,198.8518502616928,133.3509457898794,101.907103172418,68.86798579158192,191.0309791794542
evreg2,4.relative_year_bin_aux#1.treat#1.moderator,-16.30742461639739,13.93896197355031,-1.169916715989421,.2421942481129134,,5.607456835621241,5.428739405817794,5.719251203779004,6.946149551125115,5.548026430783287,3.677385012707227,2.133240459309516,-.9150017232030597,-.911033889974816,0,.807727587423566,.008976477079007,-2.416100356004677,-90.70824657514696,-82.91065455087283,-89.55234646125676,-103.5762027444053,-75.87870344071871,-37.85027332689685,-30.97057687313472,-39.43453095188123,-68.14424488791491,-5.774204874932834,-5.278827838193319,-5.775841468797675,-6.993557909233795,-5.016092403746083,-3.00249356010452,-1.340636684560217,-1.142738957108261,-1.809943694605909,-31.68195421649046,170.0586574172171,152.1771096926637,171.2462245287,194.2946609000815,137.8442522898779,91.24050289961448,65.13885058926321,67.516051165052,100.7296073214812
evreg2,5.relative_year_bin_aux#1.treat#1.moderator,-19.14366647521975,15.23769611649718,-1.256336018835141,.2091623309028653,,3.94615989021929,4.116219664258821,3.937151286481233,5.115253445853193,5.116576931129083,3.686350832287741,2.502225719196834,-.9607897696277785,.6802024059393716,0,1.946896962473553,.01149631379654,-2.453884882806511,-99.40442174391022,-87.5960604598816,-110.7803205929916,-77.85901237796206,-121.3693295858502,-57.12606410109712,-47.77252204559428,-49.63746307679347,-127.1715343860025,-4.321811313410733,-4.243068602035127,-4.287474704618765,-5.103235417477321,-5.518758605064508,-4.054970094154326,-2.204784544043447,-.5473182221004235,-2.298486223534432,-127.9958542589344,172.9162051269465,147.899574222666,198.8518502616928,137.8442522898779,232.1873829387132,132.3906772383031,117.2104822120592,69.11875723205877,227.6918092775659
evreg2,6.relative_year_bin_aux#1.treat#1.moderator,-6.639575428879059,12.49890091751524,-.5312127420399614,.5953389706632048,,.82559555396721,1.039207655681589,.8638460899936609,1.71093039275186,2.518285361888422,2.383705705401426,2.010130850605402,-.8152335421304769,1.068920315487974,0,1.867264120610731,.012467131844415,-.6782992905010243,-51.29595400756991,-52.32836860076051,-56.56355636381986,-43.03729325444481,-50.49835497925228,-62.25568875980581,-25.84745205220441,-21.98904725631194,-48.56838369054926,-2.699059315863178,-2.657971876570729,-2.864928982042718,-3.164695506278608,-4.104797715319779,-4.393374932032499,-2.616345052301793,-.4692957569913055,-2.175634671253092,-162.5072519919002,112.7238789144504,108.4577254279987,133.3509457898794,91.24050289961448,132.3906772383031,156.2225241458632,98.67396963199818,42.69495654839669,126.5013269570629
evreg2,7.relative_year_bin_aux#1.treat#1.moderator,-5.24783609510366,12.11008775289368,-.4333441839717223,.6648183037955475,,2.670951947433056,2.5104376646308,2.467177794266321,2.84339656828127,3.453217689404556,3.394761419385247,2.883790216994591,-2.015193417346205,-1.750793305447843,0,1.798226574734737,.0195532064310255,-.518254666918725,-29.54593497744538,-28.20735940425286,-38.92394552194541,-23.67665568398482,-37.92601375136727,-37.92149718694865,-60.0226135590393,-18.32696223237233,-72.80382219873628,-1.524966442260626,-1.695232171335674,-1.545361563341791,-1.370786979101153,-2.1814776324397,-2.550957796603992,-2.587235672518163,.5386327597458415,-1.137297487803444,-132.3001110409826,81.58340460723525,69.62124788740616,101.907103172418,65.13885058926321,117.2104822120592,98.67396963199818,146.6542253827854,37.48465605228973,185.8618814986878
evreg2,9.relative_year_bin_aux#1.treat#1.moderator,-4.019817024782538,10.19079245749647,-.3944557836447266,.6932927679870042,,-1.462454841668126,-1.304951784777968,-1.213897957559634,.3348797174759359,.3846529362812132,-.6693278312262257,-.3938565956289122,1.636117026348483,3.810423108646519,0,-.7901452464663427,-.0110386903944606,-.9160655586789525,-24.40096448384493,-27.39479321644233,-32.96859510717109,-32.25776778731954,-38.4600538651301,-10.52832084159821,-17.01859781782182,-53.54767842513407,-61.77566709744993,-.3255190018514671,.1980023596565534,-.3241412382839389,-1.256099215723873,-.5960790419509033,-.4559998163392897,.4787856978324255,-2.776675284651038,-3.152299107475485,10.29869082023474,48.2171436565134,51.16794400892177,68.86798579158192,67.516051165052,69.11875723205877,42.69495654839669,37.48465605228973,103.8522509117669,105.5648416807573
evreg2,10.relative_year_bin_aux#1.treat#1.moderator,-32.58084765956444,22.92401341162717,-1.421254082980046,.1554215847663095,,6.278678234179084,5.989262523208947,5.179468995819146,6.664644081256863,6.615570064318777,3.602943274081881,2.704828727393696,-.4891083198346396,3.19471825990078,0,1.076216915718363,.0171656303121511,-3.264949055598958,-60.11397257312201,-51.87085731274388,-89.99937566912791,-47.69275304397688,-104.7661326017061,-42.55045321779726,-83.89488432527874,-57.53806415733501,-281.064001325514,-1.249500866269467,-1.138089086598,-1.539767822424314,-2.143639116193989,-2.419205430559242,-2.048118692813715,-1.381914799334232,-3.052754745950307,-6.804781100746646,-167.5359648670208,129.4551276504874,107.6358661918351,191.0309791794542,100.7296073214812,227.6918092775659,126.5013269570629,185.8618814986878,105.5648416807573,525.5103908964625
evreg3,1bn.relative_year_bin_aux,-191.8821715320498,22.7764031313963,-8.424603763161727,7.45504393466e-17,***,518.764539603879,449.4425349900299,378.6092551635415,288.3200174179594,213.1833623211815,143.8538857143391,81.21421382139727,-100.8893157959771,-182.9241122269628,0,0,1.79299820500027,-47.01375534912307,-23.25174947396323,-18.65223953216908,-34.88287345634927,-7.554296576359779,-49.49879996303076,-34.56832141701083,-63.09495715614197,1.912782651720871,-111.9124560087969,-5.721121336383873,-12.54888794490689,-14.70676822221804,-.6238730455008493,-4.261132812971036,-12.18910716961579,-6.964392172107992,-7.095126948409465,-3.203821078753627,0,55.72155082235098,11.04801731069464,16.87431055564926,-3.529581458663648,11.86935858761938,9.332192757132708,10.72947211776077,16.18823358702305,1.260792638143157
evreg3,2.relative_year_bin_aux,-158.3569100558627,19.87966737231429,-7.965772620340759,2.93539400686e-15,***,449.4425349900299,395.2011748338576,336.4666529883442,258.7552183253686,192.277916551505,128.2229033388295,69.89159254980389,-87.74409478331278,-162.3505358415901,0,0,1.537168193760026,-43.73886945832289,-27.81709615066939,-23.90744675165599,-38.40027606520047,-13.70097735493612,-48.52778807022308,-32.03305172329168,-55.23234524657254,1.496760398484416,-96.33032348422276,-4.766080692694321,-13.30653087249673,-14.93181990345511,-.1923028988823735,-1.949122472318032,-5.775004883147429,-2.785396024876731,-2.621262533935814,4.031677863785934,0,47.53214682250878,12.01717861492299,16.81486077689594,-2.47863901424859,9.738155351183796,5.100832167175027,7.219565709288858,11.38016520828701,-4.901883538885298
evreg3,3.relative_year_bin_aux,-112.4356284776978,17.13542363125847,-6.561590241200255,6.99723947209e-11,***,378.6092551635415,336.4666529883442,293.6227430226913,230.0316363361742,172.4790615798842,115.5362819933983,60.79138263664308,-75.91939033643192,-144.4972865640272,0,0,1.25648160142338,-34.73897649404894,-22.01563404623061,-18.87351303964773,-31.7802319919644,-10.01733668259056,-37.68443700379595,-24.10046855601639,-44.66581246103699,1.938364831318006,-78.81172815711555,-2.957806735881524,-10.47050795100767,-13.06997743717375,1.63407927015667,2.627364045087548,1.850489975419103,1.382277053970042,1.875695650028212,11.35718637371777,0,36.29089830067402,7.151693427132804,12.35426274196066,-5.633074766818425,3.1004536738672,-2.420312430372619,2.378043658460625,5.443391493253404,-12.04110429367084
evreg3,4.relative_year_bin_aux,-66.75956683880079,13.71954617868781,-4.866018596337122,1.24124235946e-06,***,288.3200174179594,258.7552183253686,230.0316363361742,188.2259473491474,144.4984230777694,96.78341044613866,50.57730377241437,-60.09145363934968,-113.1667852230576,0,0,.9056983807554525,-27.7156922858614,-24.61845303928496,-21.84717920827848,-31.26437019506379,-15.63723942974277,-34.52709083052517,-20.35992410572338,-36.49493040153355,2.240621533172092,-61.89627439670936,-5.748220077494045,-11.45233760822172,-13.10672524638214,-3.017419308279186,.6121772820660257,3.780050956915165,1.438100505494969,6.089195424529825,16.26640859254999,0,30.54829243248567,8.100151342576003,12.10231779096476,-.0071047877906832,4.145785898123133,-2.941660938284734,2.133560822367052,-.2009884338817434,-17.18650976898233
evreg3,5.relative_year_bin_aux,-39.11153794219935,10.78210633129443,-3.627448732227803,.0002944665732805,***,213.1833623211815,192.277916551505,172.4790615798842,144.4984230777694,116.2538169393394,80.42027414545269,43.89554415446367,-49.0512597167379,-87.42552518410663,0,0,.6605860847632875,-20.69523732910054,-17.20001562600001,-15.80748671665587,-22.15522360786656,-10.07958460267089,-23.90848614175293,-14.03085845702345,-28.75528515579023,3.474077937971534,-47.32060331788144,-1.823903600106909,-6.888206107057041,-8.34879435071522,.1341371477780749,.5098112365830358,2.38758640493765,-1.023616896435048,8.391598025039082,14.39482142068774,0,18.99621179308178,2.966091801487677,6.090432590149807,-3.621885090073947,1.645715586540676,-2.571960494744213,3.47384459910398,-3.795972571902155,-16.43969361852419
evreg3,6.relative_year_bin_aux,-21.17434011739443,7.802369904674651,-2.713834434420778,.006716377008963,***,143.8538857143391,128.2229033388295,115.5362819933983,96.78341044613866,80.42027414545269,60.87697612937273,35.58562837509565,-36.35109277047626,-63.09121043968941,0,0,.4537664678848313,-11.31065347546236,-6.647597608671829,-5.708407960096654,-10.35304871102849,-2.107779549337485,-10.86952405740726,-7.662124840058754,-19.21490865958028,2.252161529444555,-32.09379767381142,2.15269579892969,-.6698666204576456,-3.076409680233195,2.492644676978496,.4669537341525338,-2.186724630328426,-3.658266917563648,5.386696571353696,8.492437101851671,0,7.429229198870482,-3.61681278122424,-.3251258590840168,-6.754380868645915,-1.062076734789608,.5001020852921702,4.446223508338684,-2.363686821258358,-10.64798228968565
evreg3,7.relative_year_bin_aux,-28.38312411677486,5.009943735282461,-5.665357859587742,1.71282608688e-08,***,81.21421382139727,69.89159254980389,60.79138263664308,50.57730377241437,43.89554415446367,35.58562837509565,25.09953623069597,-24.05772328225925,-33.92186507110211,0,0,.2848140782734965,-8.201238820250047,1.15440786066223,1.435266532461003,-.5506556551259747,3.594556651173124,-1.780102857180136,-2.203266517381198,-11.91226195393725,3.924106776889547,-16.88615967666294,1.797957771887007,.7893187168577973,-.6921771968151454,1.389461074015074,-2.207325925145602,-6.40712725475674,-7.62161524901878,3.868501311793936,1.639821685295729,0,2.843196864244932,-3.757590653418319,-2.097739430874482,-4.959660445074937,.3644466470276441,4.072102425939558,7.48298601706218,-2.266240545564163,-3.310469367946309
evreg3,9.relative_year_bin_aux,40.0415048477965,5.542368828443763,7.224619307596626,7.47635514370e-13,***,-100.8893157959771,-87.74409478331278,-75.91939033643192,-60.09145363934968,-49.0512597167379,-36.35109277047626,-24.05772328225925,30.71785223050509,50.9500619253865,0,0,-.3839452128296936,11.29799297851222,-3.378728800551881,-3.904154983627615,-1.101889878016535,-7.20321865650473,-1.409438902507131,-1.114929618891163,10.96103847646604,-4.457541355951109,17.43969941341087,-5.62708697973529,-3.866697818775831,-2.151551687466605,-6.3205576683286,-3.902454868250187,-.9486405088049096,1.985048201769628,-4.997186484574827,-6.582871683613891,0,-.3721247458426731,7.224422733753149,5.236137527353336,10.51451029111628,5.484802033462899,3.254321295344445,-2.049493809548376,3.051043938191265,7.452625340105743
evreg3,10.relative_year_bin_aux,40.48506314045753,10.37466171881896,3.902301996702241,.0000989015166965,***,-182.9241122269628,-162.3505358415901,-144.4972865640272,-113.1667852230576,-87.42552518410663,-63.09121043968941,-33.92186507110211,50.9500619253865,107.6336057799275,0,0,-.6680214029338177,13.24545378472198,-1.137729943305375,-4.145697402408365,3.287313001770176,-8.094274635783941,.1589091054821492,-2.021626013588279,14.73089957996445,.1930403934496038,33.0044770196877,-13.29847319184907,-9.951630968425002,-5.509558489114376,-13.53630414648915,-14.85647351913662,-12.84950885240913,-9.410735718094596,-2.859132880570563,-17.63135770701748,0,3.548927747485842,16.52181044158985,10.77705770087146,20.42837132825654,16.21156619857004,15.08729361483513,8.766665481009607,-.1963889247751719,18.47092203708964
evreg3,1o.treat,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,1o.moderator,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg3,wind_direction,-1.234356294670532,.0965387022847127,-12.78612893542073,7.54278019231e-36,***,1.79299820500027,1.537168193760026,1.25648160142338,.9056983807554525,.6605860847632875,.4537664678848313,.2848140782734965,-.3839452128296936,-.6680214029338177,0,0,.0093197210388164,-.1776327538480499,-.0226960626564737,.0244065695346231,-.0181402463296187,.058091941472803,-.0568890579236641,-.0693443803635662,-.1681949539938036,.0595259902973101,-.1752683598752205,-.0272439525015507,-.0437105463369148,-.0619678644076106,-.0252643698979936,-.0640394299510299,-.1316357309036855,-.0668584213790317,-.0655864029942771,-.0562944850195816,0,.0985982472615129,.0074816655961958,.0201963053598423,-.0386285969689688,.0448231960876684,.0807950897677246,.0635657041161574,.1002138292937514,.0543255597654638
evreg3,av_wind_speed,52.55634965318873,6.481761982775118,8.108343038953603,9.56287803012e-16,***,-47.01375534912307,-43.73886945832289,-34.73897649404894,-27.7156922858614,-20.69523732910054,-11.31065347546236,-8.201238820250047,11.29799297851222,13.24545378472198,0,0,-.1776327538480499,42.01323840134883,6.396073454736678,7.741837355682609,10.19871825676421,4.539920395379433,10.45638841797134,9.194881754832505,8.623905408276238,-4.93179793227935,.9182460709904205,4.272433131420266,7.188604045598461,3.445916904066496,-.4802961344565352,.3722457237448559,-3.760363264045034,.1239766191214222,-7.034942799959756,-8.833783156847458,0,-15.47876929067154,-11.14672650359443,-7.396513532970106,-2.930772472140171,-5.188247299226819,.7524157755883545,-1.971173281176173,3.693475708422534,5.916980499544604
evreg3,1bn.relative_year_bin_aux#1.treat,6.740311783229275,17.51437735395927,.3848444992939228,.7003995259798542,,-23.25174947396323,-27.81709615066939,-22.01563404623061,-24.61845303928496,-17.20001562600001,-6.647597608671829,1.15440786066223,-3.378728800551881,-1.137729943305375,0,0,-.0226960626564737,6.396073454736678,306.7534140968813,245.4568711727193,274.1778990115565,261.0433500733371,236.0192206041797,132.2716161005058,98.60378869184595,99.85151631624484,251.5485522160965,10.45830850861787,10.52821639544422,11.39331972495879,18.03498116321443,16.10512007030661,12.34230891355467,2.799236755033663,3.900704156590324,-1.748243749926626,0,-202.8583612808874,-158.9397450369197,-191.4094664406635,-190.5603237018391,-183.5780883582007,-107.3366892689888,-80.23000968913799,-93.70058909944355,-219.8396730273059
evreg3,2.relative_year_bin_aux#1.treat,11.39993453725959,16.16975943791424,.7050157165931271,.4808945445413315,,-18.65223953216908,-23.90744675165599,-18.87351303964773,-21.84717920827848,-15.80748671665587,-5.708407960096654,1.435266532461003,-3.904154983627615,-4.145697402408365,0,0,.0244065695346231,7.741837355682609,245.4568711727193,261.4611202800166,244.4166023842424,241.0441108375658,198.8435446355749,107.1427712007379,49.99612394664175,101.4959109241097,195.2351787107828,8.890085104757183,9.674704162064138,9.421861914551323,14.95190906085672,13.42219299995656,8.799082619251857,1.746681006327532,1.480365733556519,-3.616836738803547,0,-153.8648760602693,-179.1394430708056,-165.0124404787663,-175.7249083235436,-151.9962789260707,-84.6337216800455,-33.14231868906412,-93.28145727158434,-161.8713245662726
evreg3,3.relative_year_bin_aux#1.treat,5.065958546273645,17.3334471487237,.2922649201169811,.7701188218905964,,-34.88287345634927,-38.40027606520047,-31.7802319919644,-31.26437019506379,-22.15522360786656,-10.35304871102849,-.5506556551259747,-1.101889878016535,3.287313001770176,0,0,-.0181402463296187,10.19871825676421,274.1778990115565,244.4166023842424,300.4483900575976,250.5126389770703,253.6727989253439,149.4691033643209,110.1318777568926,98.59887049454647,273.2683750812759,11.19526042863202,11.7625768173442,13.00468729155395,17.64424065378159,15.80991730594473,10.50066871934833,2.421525472492415,1.456110676029269,-2.581892516162626,0,-193.7373210219822,-170.202590069885,-223.6726628134441,-186.3595530442248,-203.417012237576,-118.5159694318011,-86.01746045666125,-91.58114496139008,-235.8254872671927
