fe_id,control_sample,version,period,estimate,se,lower,upper
30,both,original,post,13.8753148929211,5.52138338161492,3.05340346495586,24.6972263208864
30,both,rotated,pre,0.815741894600368,1.28949953054694,-1.71167718527164,3.34316097447237
30,both,rotated,post,14.7247366450281,9.23764179820585,-3.38104127945534,32.8305145695116
31,both,original,pre,0.853410575783263,5.38004103536301,-9.69146985352823,11.3982910050948
31,both,original,post,14.3111448370405,5.62138120598928,3.29323767330152,25.3290520007795
31,both,rotated,pre,1.19614617678362,1.30904263427048,-1.36957738638652,3.76186973995376
31,both,rotated,post,13.8998621158401,9.4956089769475,-4.71153147897702,32.5112557106572
32,both,original,pre,1.52641871139621,5.2445618710889,-8.75292255593802,11.8057599787305
32,both,original,post,13.8788754842976,5.52138196844386,3.05696682614761,24.7007841424475
32,both,rotated,pre,0.81638058262373,1.28948921836996,-1.71101828538139,3.34377945062885
32,both,rotated,post,14.7309212388246,9.23761770750984,-3.37480946789473,32.8366519455438
1,notyet,original,pre,-23.8993149664004,6.91178730729338,-37.4464180886954,-10.3522118441054
1,notyet,original,post,6.70464694475637,5.99892603046298,-5.05324807495108,18.4625419644638
1,notyet,rotated,pre,-0.518174844317888,1.58149329223572,-3.61790169709989,2.58155200846412
1,notyet,rotated,post,-21.3527212017427,11.3626471515206,-43.623509618723,0.918067215237649
2,notyet,original,pre,-1.08717037822456,6.46815526143821,-13.7647546906434,11.5904139341943
2,notyet,original,post,27.461600470702,6.75535171244131,14.221111114317,40.702089827087
2,notyet,rotated,pre,3.80275282143922,1.58679124845316,0.692641974471032,6.9128636684074
2,notyet,rotated,post,21.5936926311055,11.1119943488117,-0.185816292565388,43.3732015547763
3,notyet,original,pre,-32.660623494231,8.57482751100785,-49.4672854158064,-15.8539615726556
3,notyet,original,post,16.9011313516052,7.61515192678712,1.97543357510245,31.8268291281079
3,notyet,rotated,pre,0.0352978240629018,1.60708971506723,-3.11459801746887,3.18519366559468
3,notyet,rotated,post,-22.3339742303475,12.6001570209921,-47.030281991492,2.36233353079703
4,notyet,original,pre,-1.76420354316221,6.73947968837107,-14.9735837323695,11.4451766460451
4,notyet,original,post,40.4029206554739,8.152143101575,24.4247201763869,56.381121134561
4,notyet,rotated,pre,0.512325542726918,1.78440481933719,-2.98510790317398,4.00975898862782
4,notyet,rotated,post,37.671085752407,13.0194998862483,12.1528659753604,63.1893055294536
5,notyet,original,pre,-23.3319365317322,7.86021314199699,-38.7379542900463,-7.92591877341814
5,notyet,original,post,9.7595779223581,9.30956605092866,-8.48717153746207,28.0063273821783
5,notyet,rotated,pre,-0.81617746722743,1.67363249229402,-4.0964971521237,2.46414221766884
5,notyet,rotated,post,-17.2593329550477,15.1061695466888,-46.8674252665576,12.3487593564623
6,notyet,original,pre,-3.64453365883031,7.15828301382364,-17.6747683659246,10.385701048264
6,notyet,original,post,23.1381945792714,9.76172069157028,4.00522202379368,42.2711671347492
6,notyet,rotated,pre,0.947999341188234,1.58253013139515,-2.15375971634625,4.04975839872272
6,notyet,rotated,post,17.6271549792492,14.3949880233162,-10.5870215464506,45.8413315049489
7,notyet,original,pre,-6.7066982128413,7.50361206032347,-21.4137778510753,8.00038142539269
7,notyet,original,post,34.6855949998956,8.16436934573803,18.683431082249,50.6877589175421
7,notyet,rotated,pre,3.48298463865189,1.57467711537659,0.396617492513772,6.56935178479001
7,notyet,rotated,post,22.4579755781037,11.9366637915753,-0.937885453383775,45.8538366095912
8,notyet,original,pre,4.40079381673976,6.50836784864036,-8.35560716659534,17.1571948000749
8,notyet,original,post,39.6713070215576,8.21943764899189,23.5612092295335,55.7814048135817
8,notyet,rotated,pre,1.88800174258195,1.68501494690965,-1.41462755336096,5.19063103852487
8,notyet,rotated,post,42.686657510547,12.8306007009101,17.5386801367632,67.8346348843307
